id,ticket_id,passenger_id,bag_count,bag_weight,is_priority,oversize_flag
792,2321,65,1,9.45,0,0
793,1988,3876,1,9.41,0,0
794,4207,848,2,15.45,0,0
795,2429,1396,2,8.45,1,0
796,4144,2568,1,8.38,1,0
797,1901,3980,2,20.69,0,0
798,2829,1117,2,16.32,0,0
799,5284,670,2,14.21,0,0
800,5515,1351,1,9.78,0,0
801,1055,1433,1,13.31,0,0
802,2987,2372,2,14.79,1,0
803,712,1908,1,15.23,0,0
804,1294,3467,3,18.86,0,0
805,3041,1612,3,14.35,1,0
806,2672,1325,2,14.11,1,0
807,2372,3783,2,9.32,1,0
808,4045,3155,3,18.67,1,0
809,5183,1797,1,12.98,1,0
810,3399,2495,1,15.13,0,0
811,3478,3836,3,17.88,1,0
812,3131,3218,1,14.76,1,0
813,4036,3823,1,13.06,0,0
814,1077,1601,1,6.05,0,0
815,4351,542,2,10.33,0,0
816,2151,2964,1,7.95,0,0
817,652,109,2,11.92,0,0
818,284,2096,1,19.36,1,0
819,2629,3741,1,10.91,0,0
820,508,2878,1,12.5,0,0
821,1490,2113,1,10.77,1,0
822,665,211,1,13.28,0,0
823,2434,2684,1,9.82,0,0
824,5161,1807,3,18.58,0,0
825,4253,2366,2,19.18,0,0
826,2680,846,1,12.19,0,0
827,554,3613,1,12.45,0,0
828,317,1695,2,13.71,1,0
829,5141,312,1,13.39,1,0
830,3564,951,2,10.2,0,0
831,131,5,2,12.11,0,0
832,3586,19,1,13.27,0,0
833,1536,3980,2,18.96,1,0
834,1514,4021,1,15.98,0,0
835,1609,332,3,15.94,1,0
836,2446,1640,3,13.9,0,0
837,3378,1735,1,3.5,1,0
838,4524,885,1,15.82,0,0
839,4002,132,2,14.18,0,0
840,1199,671,2,10.04,1,0
841,541,3895,1,16.11,0,0
842,4311,877,1,12.22,0,0
843,3910,1058,1,14.15,0,0
844,1423,85,1,18.12,1,0
845,2277,45,1,12.72,0,0
846,4112,3493,1,10.93,0,0
847,501,537,1,14.66,0,0
848,4782,2460,1,18.38,1,0
849,4279,4001,2,14.47,0,0
850,3552,3016,2,17.67,0,0
851,5118,377,1,14.15,1,0
852,1309,911,1,18.57,0,0
853,282,301,2,16.25,0,0
854,4584,2548,1,14.85,0,0
855,4925,2016,2,16.44,0,0
856,4134,1188,1,16.85,0,0
857,5188,3103,2,13.16,0,0
858,1613,3495,3,14.26,1,0
859,5406,1685,1,16.4,0,0
860,3027,2340,1,9.31,1,0
861,547,2086,3,19.48,0,0
862,293,425,2,12.87,0,0
863,3907,2654,2,11.58,0,0
864,17,1952,1,15.96,0,0
865,1209,1138,1,15.98,0,0
866,109,2225,2,19.64,0,0
867,897,1735,1,9.74,1,0
868,3991,2589,2,13.55,0,0
869,2206,2147,1,10.17,0,0
870,2582,3388,1,13.68,1,0
871,2933,2256,1,10.89,0,0
872,5113,74,1,16.44,0,0
873,562,188,1,7.33,0,0
874,5530,3058,2,15.43,1,0
875,1558,1940,2,16.93,0,0
876,729,281,1,16.77,0,0
877,150,864,1,16.29,0,0
878,5032,3305,1,13.28,0,0
879,2710,3101,2,11.68,0,0
880,2374,452,1,10.71,0,0
881,2502,2979,1,7.57,0,0
882,3165,391,1,16.54,0,0
883,5464,3087,2,16.3,0,0
884,4448,2251,1,13.09,1,0
885,3763,2261,1,17.08,0,0
886,3019,1519,2,13.23,1,0
887,2172,2393,1,17.27,0,0
888,3403,888,1,9.0,0,0
889,3466,190,1,16.76,0,0
890,2016,3230,3,14.53,0,0
891,3452,2845,1,7.42,0,0
892,8,1903,1,15.48,1,0
893,2383,1936,1,15.74,0,0
894,3785,1331,1,15.68,1,0
895,4397,4151,1,17.47,0,0
896,3102,213,1,14.19,0,0
897,5549,3415,2,19.09,0,0
898,918,3006,1,16.18,0,0
899,5319,2032,3,8.67,0,0
900,3169,2867,2,19.02,0,0
901,2773,589,2,13.56,0,0
902,695,141,1,13.86,0,0
903,4265,502,1,15.66,0,0
904,4045,3155,1,17.7,1,0
905,4211,1147,1,12.47,0,0
906,511,829,1,19.55,0,0
907,2543,1213,2,18.5,0,0
908,4749,2740,3,22.84,0,0
909,4173,3764,2,17.59,0,0
910,1600,1440,1,14.01,1,0
911,1122,3736,2,9.83,1,0
912,4685,2737,2,13.21,1,0
913,5294,2670,2,16.42,1,0
914,1497,3887,1,12.9,0,0
915,728,1520,1,19.26,0,0
916,739,2284,1,9.82,0,0
917,1129,3994,2,19.12,0,0
918,4515,3975,2,18.82,0,0
919,3995,4075,1,10.14,0,0
920,342,1571,1,6.4,0,0
921,188,3705,1,19.88,0,0
922,3602,1268,1,8.06,0,0
923,1166,3028,2,6.14,0,0
924,4821,2453,1,18.15,1,0
925,930,1215,1,12.91,0,0
926,4430,3013,1,12.87,0,0
927,2033,3592,1,9.15,0,0
928,4543,3989,1,13.37,0,0
929,621,348,3,17.99,0,0
930,2246,1239,1,13.23,1,0
931,2708,3711,2,9.44,0,0
932,2375,3105,1,17.19,0,0
933,3059,2918,1,13.52,0,0
934,4558,683,1,9.61,1,0
935,646,2388,2,17.69,0,0
936,2267,1938,1,6.47,0,0
937,4664,3342,1,15.26,0,0
938,973,1451,2,17.22,0,0
939,2787,2546,2,14.27,0,0
940,1981,3706,2,10.72,0,0
941,3602,1268,1,16.81,0,0
942,2922,270,2,16.48,0,0
943,992,1578,2,16.39,0,0
944,2299,1854,2,16.08,0,0
945,5121,2682,1,14.79,0,0
946,2050,3691,2,16.79,0,0
947,13,605,2,12.79,1,0
948,2261,3189,1,7.63,0,0
949,2633,3977,2,18.44,0,0
950,4290,1608,2,10.77,0,0
951,3873,3227,1,13.35,0,0
952,3793,3339,2,14.04,0,0
953,2064,3582,2,13.74,0,0
954,1886,100,1,16.2,0,0
955,4850,1761,1,13.43,0,0
956,5516,1633,1,12.0,1,0
957,589,2249,1,14.52,0,0
958,3714,1796,3,15.09,1,0
959,5497,2622,2,11.5,1,0
960,2527,717,1,12.95,0,0
961,2935,1399,1,13.56,1,0
962,4283,1091,1,9.05,0,0
963,1159,1372,2,19.79,0,0
964,1706,270,2,17.93,1,0
965,3984,2072,1,14.39,0,0
966,1526,1822,1,15.39,1,0
967,1331,1916,1,15.22,0,0
968,2021,1220,2,8.37,0,0
969,83,930,2,12.96,0,0
970,4816,3162,1,10.89,0,0
971,4656,1069,2,15.99,1,0
972,1470,403,2,12.36,0,0
973,1218,2202,1,17.67,0,0
974,3720,28,4,19.71,1,0
975,3910,1058,2,15.29,1,0
976,5148,436,1,18.61,0,0
977,1789,3777,2,13.1,0,0
978,4256,76,3,18.45,0,0
979,505,2401,1,9.07,0,0
980,3287,1332,1,10.15,1,0
981,3734,4110,1,11.34,0,0
982,5138,730,2,14.26,0,0
983,4273,155,1,7.77,0,0
984,2022,978,2,20.97,0,0
985,200,2687,1,12.7,0,0
986,2154,457,1,15.27,0,0
987,4132,311,3,21.89,1,0
988,329,1071,1,11.59,0,0
989,3406,3430,1,9.0,0,0
990,1071,396,1,16.81,0,0
991,4488,3052,1,14.82,1,0
992,3778,2482,1,19.16,1,0
993,2013,1517,1,14.37,0,0
994,3787,1381,2,19.17,0,0
995,1624,2616,1,8.75,0,0
996,3293,1767,1,19.71,1,0
997,5181,2283,1,9.68,0,0
998,4010,1689,1,9.29,0,0
999,2762,1375,1,9.57,0,0
1000,4609,1335,3,16.39,0,0
1001,2961,1070,3,19.05,0,0
1002,3634,1210,2,14.37,1,0
1003,927,3900,1,11.18,0,0
1004,5395,3323,1,16.63,0,0
1005,2171,2133,1,15.08,0,0
1006,222,16,3,21.29,0,0
1007,1331,1916,2,15.58,0,0
1008,4993,2255,3,22.78,0,0
1009,988,2711,1,15.6,0,0
1010,1145,1188,1,11.12,0,0
1011,436,3750,2,17.72,0,0
1012,763,3696,2,15.31,0,0
1013,1508,314,1,7.17,0,0
1014,1309,911,1,13.24,0,0
1015,2466,3635,1,8.77,0,0
1016,313,1471,2,14.19,0,0
1017,1432,278,1,13.11,0,0
1018,2049,2157,3,15.39,1,0
1019,3469,1976,2,11.2,0,0
1020,4339,1108,1,13.0,0,0
1021,1668,3303,1,14.16,0,0
1022,4625,385,1,10.62,1,0
1023,1977,1539,3,18.77,0,0
1024,4846,3333,2,21.08,0,0
1025,2823,60,1,14.43,0,0
1026,4409,1550,1,17.45,0,0
1027,2566,1326,1,11.29,1,0
1028,5027,2723,1,13.15,0,0
1029,1029,2586,1,12.79,0,0
1030,1509,225,1,11.87,1,0
1031,1712,3509,2,15.79,0,0
1032,1823,3412,1,14.39,0,0
1033,2071,834,1,14.17,0,0
1034,1930,850,1,21.49,1,0
1035,384,1216,1,10.25,0,0
1036,4979,784,1,7.92,0,0
1037,4438,193,2,20.85,0,0
1038,1003,680,2,14.71,0,0
1039,3571,3332,2,15.51,1,0
1040,3369,2393,1,12.45,0,0
1041,1064,1912,2,15.93,1,0
1042,2984,2472,1,11.64,0,0
1043,3164,2048,1,9.02,0,0
1044,5217,2934,1,14.95,1,0
1045,3977,1739,1,14.58,0,0
1046,882,1777,1,18.17,1,0
1047,74,3162,1,8.75,0,0
1048,567,3333,1,14.03,0,0
1049,1132,267,2,18.84,0,0
1050,1904,2610,2,14.79,0,0
1051,819,2772,1,18.94,0,0
1052,4358,196,1,23.01,1,0
1053,1498,3280,2,13.5,0,0
1054,3686,1499,3,18.08,1,0
1055,4151,3725,2,14.61,0,0
1056,3766,301,1,11.69,0,0
1057,5507,1536,1,18.4,0,0
1058,5259,2098,1,16.26,0,0
1059,800,1822,1,11.81,0,0
1060,366,1961,1,14.53,0,0
1061,142,754,1,14.72,0,0
1062,3534,949,1,17.02,0,0
1063,3947,3887,1,14.35,1,0
1064,3689,1704,1,9.01,0,0
1065,4738,351,1,8.58,0,0
1066,1480,165,2,12.35,0,0
1067,1823,3412,1,20.59,0,0
1068,2525,421,1,12.37,0,0
1069,1216,4143,1,7.51,0,0
1070,4480,1953,1,12.65,0,0
1071,3515,592,1,14.14,1,0
1072,2443,1518,2,18.64,1,0
1073,2688,1757,3,21.2,0,0
1074,1462,1409,2,23.51,0,0
1075,3054,2181,2,10.1,1,0
1076,94,107,1,10.61,0,0
1077,1065,1532,1,16.23,0,0
1078,3527,3720,2,11.97,0,0
1079,4592,3939,3,20.37,1,0
1080,4554,2669,3,11.58,0,0
1081,4255,3408,1,15.21,1,0
1082,193,4107,1,10.59,0,0
1083,1981,3706,1,8.95,0,0
1084,2192,1982,2,11.76,0,0
1085,2977,2913,1,13.22,0,0
1086,2520,2011,3,22.27,0,0
1087,442,1875,1,16.38,1,0
1088,3356,1675,1,13.85,1,0
1089,5197,157,2,15.69,0,0
1090,5529,3801,1,14.35,0,0
1091,243,2447,1,15.36,0,0
1092,3633,2273,1,15.44,0,0
1093,2563,4106,2,18.88,1,0
1094,2642,3578,1,13.77,1,0
1095,4482,1288,1,11.49,0,0
1096,805,1675,3,15.97,1,0
1097,3136,3810,1,12.48,0,0
1098,5390,1927,2,13.85,1,0
1099,3076,1329,1,13.31,1,0
1100,3438,3127,2,20.45,0,0
1101,1463,2232,1,13.31,0,0
1102,1555,1285,1,6.14,0,0
1103,1917,423,1,14.43,0,0
1104,2629,3741,1,17.16,0,0
1105,1535,3256,1,17.3,0,0
1106,2915,3878,3,17.6,0,0
1107,44,1428,1,14.83,1,0
1108,310,274,1,9.23,0,0
1109,4867,198,3,20.02,0,0
1110,2377,1827,1,13.67,0,0
1111,1910,1374,1,13.02,0,0
1112,505,2401,1,18.84,0,0
1113,2722,3275,2,17.41,0,0
1114,2703,1556,1,10.06,0,0
1115,829,1049,2,16.0,0,0
1116,1446,4072,1,11.3,1,0
1117,5113,74,1,11.5,0,0
1118,403,2405,1,20.75,0,0
1119,3283,3372,2,17.73,0,0
1120,2700,2136,2,12.26,0,0
1121,933,3815,1,12.75,1,0
1122,763,3696,1,14.65,0,0
1123,1863,283,1,16.15,0,0
1124,2164,2395,1,13.78,1,0
1125,3038,2092,2,18.0,1,0
1126,1126,2612,2,16.28,0,0
1127,1219,1993,1,17.15,0,0
1128,2358,1659,2,18.89,0,0
1129,2674,1882,1,13.22,0,0
1130,2221,2113,1,18.0,0,0
1131,4459,2802,1,9.15,0,0
1132,1328,3323,2,18.15,0,0
1133,3276,1593,2,14.21,0,0
1134,555,528,1,16.54,0,0
1135,1898,3245,1,10.37,0,0
1136,277,2181,1,13.84,0,0
1137,4599,3025,1,10.78,0,0
1138,4609,1335,2,17.36,1,0
1139,656,1766,1,13.14,0,0
1140,684,2175,3,22.42,0,0
1141,763,3696,2,13.23,0,0
1142,5236,3568,2,14.82,0,0
1143,3155,3375,1,14.74,0,0
1144,662,3607,1,6.51,0,0
1145,1760,398,3,17.36,0,0
1146,2242,44,3,23.46,0,0
1147,998,2195,1,12.55,1,0
1148,3179,1502,1,9.98,0,0
1149,3199,604,1,14.08,0,0
1150,5083,237,1,4.29,1,0
1151,4396,1413,1,13.38,1,0
1152,4744,535,1,15.33,0,0
1153,1742,2290,2,11.77,0,0
1154,5428,3950,1,11.12,1,0
1155,2434,2684,1,11.9,0,0
1156,5279,1119,2,14.81,1,0
1157,4710,2890,1,15.49,0,0
1158,5233,3210,1,14.02,0,0
1159,2619,2591,1,6.63,0,0
1160,1502,2336,1,7.08,1,0
1161,2759,161,1,8.9,0,0
1162,2734,3598,2,17.91,0,0
1163,505,2401,1,9.99,0,0
1164,598,214,1,10.9,0,0
1165,5127,1162,2,14.23,0,0
1166,736,1837,3,12.17,0,0
1167,824,3734,1,16.4,0,0
1168,5184,4105,1,9.37,1,0
1169,681,2244,1,14.33,0,0
1170,2663,350,1,10.68,0,0
1171,2568,4140,1,16.05,0,0
1172,5385,3813,1,12.78,1,0
1173,3884,2078,1,15.11,0,0
1174,2373,2417,1,14.17,1,0
1175,261,4073,1,11.07,0,0
1176,1882,653,1,14.22,1,0
1177,2398,3196,1,13.47,0,0
1178,1429,1122,3,12.94,0,0
1179,3498,17,1,9.58,0,0
1180,3534,949,1,10.62,0,0
1181,5057,4121,1,17.55,0,0
1182,4820,1144,1,14.16,0,0
1183,1512,1874,1,16.5,0,0
1184,1714,2008,1,10.75,1,0
1185,3540,2612,2,11.78,0,0
1186,2323,1974,1,11.26,1,0
1187,360,473,1,19.79,0,0
1188,5355,1646,3,17.48,0,0
1189,405,1069,1,17.76,0,0
1190,1506,2416,2,9.95,1,0
1191,2919,3139,1,10.28,0,0
1192,2306,3315,1,19.49,0,0
1193,5312,2401,2,19.18,1,0
1194,5260,2425,1,9.66,0,0
1195,4934,4152,1,9.57,0,0
1196,4688,3474,3,13.3,0,0
1197,3549,1075,2,18.59,0,0
1198,1133,2004,3,25.42,0,0
1199,2222,4029,1,18.73,0,0
1200,3696,1325,1,9.65,0,0
1201,2192,1982,1,14.39,0,0
1202,2707,148,1,19.18,0,0
1203,2384,3702,1,20.66,0,0
1204,3582,1230,2,17.15,0,0
1205,2413,2989,1,14.71,0,0
1206,3054,2181,1,9.81,0,0
1207,259,308,2,15.07,0,0
1208,1901,3980,2,13.89,0,0
1209,1420,3636,1,10.13,0,0
1210,4931,2019,1,17.27,0,0
1211,3953,178,1,19.25,0,0
1212,2526,1579,1,13.82,0,0
1213,3314,2839,1,16.56,0,0
1214,455,4044,1,11.76,1,0
1215,5118,377,1,18.24,1,0
1216,2969,3930,2,18.12,0,0
1217,3159,1278,1,16.19,0,0
1218,3776,3570,2,18.86,1,0
1219,2133,1865,2,17.22,0,0
1220,5279,1119,1,16.13,0,0
1221,5177,3060,1,5.22,0,0
1222,78,1335,2,20.43,0,0
1223,3524,3909,1,19.55,0,0
1224,2361,1777,1,18.3,0,0
1225,3236,1265,1,13.9,0,0
1226,2778,2757,1,16.0,0,0
1227,2626,1115,1,15.11,0,0
1228,1254,1584,2,10.84,0,0
1229,545,1169,1,8.57,0,0
1230,841,2438,1,10.05,0,0
1231,1619,3436,3,21.2,0,0
1232,2607,2430,2,15.53,0,0
1233,4970,4135,1,18.92,1,0
1234,522,803,1,12.98,1,0
1235,3199,604,1,7.29,1,0
1236,610,1612,1,15.45,0,0
1237,315,1680,1,10.61,0,0
1238,4000,70,2,13.79,1,0
1239,1869,986,2,17.45,1,0
1240,3056,3940,2,17.35,0,0
1241,3131,3218,2,15.34,0,0
1242,4290,1608,2,20.79,0,0
1243,968,1889,1,19.38,0,0
1244,2937,812,1,14.94,1,0
1245,914,829,1,8.92,0,0
1246,987,3289,4,20.62,0,0
1247,2017,3174,1,14.37,0,0
1248,1349,3058,1,10.32,0,0
1249,4236,1704,1,10.68,0,0
1250,2525,421,1,13.09,1,0
1251,1658,1585,2,11.33,0,0
1252,4252,3848,1,15.88,0,0
1253,1204,3213,1,14.05,0,0
1254,3487,1063,2,14.05,1,0
1255,4327,496,2,12.51,1,0
1256,3142,598,1,15.87,0,0
1257,3600,476,3,19.23,0,0
1258,356,277,2,13.17,0,0
1259,4500,3867,1,13.23,0,0
1260,273,828,1,14.75,1,0
1261,2861,2161,1,12.55,0,0
1262,5196,172,1,14.88,0,0
1263,4625,385,2,10.21,0,0
1264,2106,1897,1,8.67,0,0
1265,3699,1582,1,20.12,0,0
1266,66,2467,1,19.7,0,0
1267,2862,3673,2,16.66,0,0
1268,5430,1100,2,10.97,0,0
1269,658,1980,1,13.71,0,0
1270,1910,1374,1,13.0,0,0
1271,4123,1751,1,18.92,0,0
1272,2095,3544,1,10.61,0,0
1273,4222,2692,1,16.03,0,0
1274,740,642,1,10.99,0,0
1275,5266,3042,2,13.85,0,0
1276,3558,2749,2,13.72,0,0
1277,2855,1814,2,16.12,0,0
1278,3803,717,1,10.42,1,0
1279,4674,222,2,17.25,0,0
1280,1088,905,2,16.96,0,0
1281,3086,768,3,19.12,0,0
1282,4513,79,1,13.55,0,0
1283,1708,3712,1,19.66,0,0
1284,1650,1267,1,16.1,0,0
1285,4689,368,2,15.79,0,0
1286,33,2733,1,17.08,0,0
1287,1323,1204,1,12.08,0,0
1288,1306,331,1,10.22,1,0
1289,853,1140,1,12.01,0,0
1290,404,3613,1,11.15,0,0
1291,2807,1975,1,9.29,0,0
1292,4756,1856,1,19.24,0,0
1293,3400,2861,1,19.03,0,0
1294,1060,303,1,12.33,1,0
1295,2189,1231,2,13.11,0,0
1296,4888,204,2,15.28,0,0
1297,519,2047,1,14.41,0,0
1298,1257,39,1,12.24,0,0
1299,101,1680,1,14.87,1,0
1300,1447,1752,1,9.19,0,0
1301,1543,466,1,10.39,0,0
1302,2799,2405,1,12.96,1,0
1303,5402,925,1,10.84,0,0
1304,3594,3345,1,16.78,0,0
1305,193,4107,1,16.85,0,0
1306,4426,347,1,13.66,0,0
1307,4109,3593,2,13.35,0,0
1308,2184,2814,1,11.84,0,0
1309,4164,1208,1,14.54,0,0
1310,3843,3242,2,15.6,0,0
1311,2559,3522,2,13.24,0,0
1312,611,3743,1,15.57,1,0
1313,871,4106,1,23.29,0,0
1314,2955,512,1,13.49,0,0
1315,4003,2781,2,13.34,1,0
1316,5540,3768,3,15.37,0,0
1317,1719,1969,2,12.09,1,0
1318,1064,1912,1,11.45,1,0
1319,1893,1775,3,15.01,0,0
1320,4305,2074,1,10.09,0,0
1321,5063,1629,2,17.22,1,0
1322,3463,2110,2,16.02,0,0
1323,5550,1033,1,12.29,1,0
1324,651,3977,3,18.39,0,0
1325,3821,4120,2,17.16,0,0
1326,1706,270,2,14.3,0,0
1327,165,3053,1,12.53,0,0
1328,1986,3640,1,15.25,0,0
1329,5325,593,2,22.12,0,0
1330,1185,3151,2,11.94,0,0
1331,5529,3801,1,11.04,1,0
1332,1389,4196,2,14.13,1,0
1333,3708,1083,1,13.7,1,0
1334,1712,3509,1,16.48,0,0
1335,5423,14,1,13.67,0,0
1336,1116,736,2,18.5,0,0
1337,4936,794,1,15.76,0,0
1338,3429,1821,1,9.41,1,0
1339,5288,3876,1,5.87,0,0
1340,1175,2009,3,17.98,0,0
1341,3521,3322,1,12.08,0,0
1342,1236,3474,3,17.9,1,0
1343,852,3977,2,18.12,1,0
1344,754,1648,1,13.3,0,0
1345,2533,1846,1,12.8,0,0
1346,5104,1002,2,14.05,0,0
1347,5446,1615,1,17.86,1,0
1348,3567,2603,1,16.63,0,0
1349,3051,2393,1,15.54,0,0
1350,4309,1550,1,12.0,1,0
1351,4081,229,2,10.31,0,0
1352,5495,2459,1,17.58,1,0
1353,5344,272,1,12.72,0,0
1354,302,2939,2,12.96,1,0
1355,5457,2684,2,14.27,1,0
1356,2183,2147,1,13.48,0,0
1357,186,2025,1,20.84,1,0
1358,4040,2520,1,13.43,0,0
1359,3141,1319,2,21.43,0,0
1360,4906,2217,1,14.26,0,0
1361,5170,2454,1,14.33,1,0
1362,5001,1906,1,8.83,0,0
1363,1593,333,1,16.03,0,0
1364,5228,3156,3,10.26,1,0
1365,206,1450,1,16.91,0,0
1366,2577,3003,2,14.47,0,0
1367,664,2034,1,18.78,0,0
1368,5351,923,2,18.42,1,0
1369,64,1154,2,14.91,0,0
1370,115,2382,1,12.6,1,0
1371,449,1591,3,19.66,1,0
1372,3503,3428,2,18.6,1,0
1373,3865,870,1,6.1,0,0
1374,3414,3919,2,9.34,0,0
1375,2542,420,1,15.67,1,0
1376,4805,2184,3,24.9,0,0
1377,251,3046,1,9.52,0,0
1378,5021,2749,1,13.87,0,0
1379,1529,1309,1,14.74,1,0
1380,1816,135,1,12.76,0,0
1381,2701,3922,2,19.29,1,0
1382,3507,2349,2,16.36,0,0
1383,4714,1173,1,14.17,1,0
1384,4059,3668,3,16.8,0,0
1385,3133,2908,3,18.97,1,0
1386,2933,2256,1,15.35,0,0
1387,4646,482,1,19.86,1,0
1388,3230,873,2,15.07,0,0
1389,2726,2044,1,10.74,1,0
1390,554,3613,1,10.31,0,0
1391,5596,1694,2,9.94,0,0
1392,4471,2931,1,14.62,0,0
1393,2236,1478,1,17.0,0,0
1394,3899,2336,1,10.5,0,0
1395,1747,1967,1,10.63,0,0
1396,5359,1236,2,14.27,1,0
1397,1838,524,1,16.79,0,0
1398,95,868,1,7.34,1,0
1399,2072,3155,3,15.77,0,0
1400,4719,153,1,9.41,0,0
1401,3082,77,2,10.64,0,0
1402,5155,1386,2,21.92,0,0
1403,3469,1976,4,22.34,0,0
1404,3989,3204,1,15.59,0,0
1405,3855,857,1,10.81,0,0
1406,309,3759,2,18.94,0,0
1407,4478,3073,1,12.94,0,0
1408,5306,1193,2,19.36,0,0
1409,1866,1437,1,16.18,0,0
1410,4553,2810,1,12.34,0,0
1411,1081,917,1,17.83,0,0
1412,4654,1260,2,10.65,0,0
1413,2294,618,2,14.22,0,0
1414,723,1402,1,12.77,0,0
1415,4124,2625,3,16.34,0,0
1416,1769,2543,2,14.26,0,0
1417,1115,1415,3,13.71,1,0
1418,1857,1453,1,17.11,1,0
1419,3823,3803,1,7.54,1,0
1420,3343,1791,1,13.25,1,0
1421,1424,1389,1,9.97,0,0
1422,3599,1158,1,15.45,1,0
1423,5185,3298,1,15.65,0,0
1424,1068,2092,2,10.69,0,0
1425,4474,3730,3,21.68,0,0
1426,2827,2540,1,16.19,0,0
1427,1871,1084,1,13.46,1,0
1428,2839,242,1,14.81,0,0
1429,5526,161,1,14.86,0,0
1430,5577,1438,1,10.19,0,0
1431,5300,1069,1,11.54,0,0
1432,4678,755,1,12.04,0,0
1433,264,902,1,15.1,0,0
1434,2126,182,1,12.74,0,0
1435,5009,3893,1,13.04,0,0
1436,2772,3359,1,11.24,0,0
1437,1654,2623,2,15.3,0,0
1438,595,296,2,12.92,1,0
1439,1274,1907,1,14.32,0,0
1440,1723,740,1,10.81,1,0
1441,2417,2210,1,14.9,1,0
1442,4567,2828,1,15.91,0,0
1443,1158,1651,2,19.09,0,0
1444,3731,3812,1,13.8,0,0
1445,2896,463,2,16.44,1,0
1446,2477,180,2,12.07,0,0
1447,1475,3611,1,13.13,0,0
1448,4012,4030,3,16.57,0,0
1449,1186,3798,1,11.41,0,0
1450,5021,2749,1,7.77,1,0
1451,5079,2202,2,19.66,0,0
1452,4385,797,1,9.85,0,0
1453,2677,2836,1,15.14,0,0
1454,2687,150,2,11.46,0,0
1455,3372,1500,4,20.01,0,0
1456,5490,639,1,16.0,0,0
1457,3808,2907,1,8.55,0,0
1458,1394,375,2,18.24,0,0
1459,1569,302,2,15.29,1,0
1460,665,211,2,13.79,1,0
1461,4689,368,3,17.3,1,0
1462,4499,1291,1,8.99,1,0
1463,411,439,1,16.23,0,0
1464,4018,3987,1,18.63,0,0
1465,4292,3898,1,16.53,0,0
1466,4878,3088,1,8.42,0,0
1467,2000,3383,2,14.87,0,0
1468,5092,3705,3,15.39,0,0
1469,4620,2550,1,13.28,0,0
1470,2446,1640,1,14.46,0,0
1471,4116,1989,1,12.2,0,0
1472,4843,16,2,6.16,1,0
1473,2226,3267,1,14.36,0,0
1474,4899,935,2,16.45,1,0
1475,47,4113,2,13.34,0,0
1476,2268,1188,3,14.47,0,0
1477,755,955,2,11.93,0,0
1478,1885,4171,1,8.33,0,0
1479,3677,3703,1,20.71,0,0
1480,2332,241,1,14.86,0,0
1481,2812,794,1,15.24,0,0
1482,4612,1621,1,12.8,0,0
1483,839,2511,1,5.31,0,0
1484,5354,691,1,15.89,0,0
1485,98,2268,1,16.22,0,0
1486,3233,2450,2,13.65,0,0
1487,1428,376,1,17.67,0,0
1488,2573,3274,2,12.82,1,0
1489,4714,1173,1,14.79,1,0
1490,3014,3046,1,11.5,0,0
1491,4451,1384,2,12.17,0,0
1492,3758,3284,2,10.98,1,0
1493,4168,253,1,13.8,0,0
1494,3808,2907,2,12.5,0,0
1495,2807,1975,1,18.34,0,0
1496,2921,951,2,17.86,0,0
1497,4692,4149,1,10.76,0,0
1498,5483,1651,1,13.12,0,0
1499,4478,3073,1,12.7,0,0
1500,3390,2109,1,11.17,0,0
1501,3317,294,1,16.88,0,0
1502,2326,2379,2,15.26,0,0
1503,178,475,1,12.96,0,0
1504,663,3073,1,11.3,0,0
1505,5201,4047,2,11.36,0,0
1506,3116,1780,1,13.55,1,0
1507,2196,3092,3,19.09,0,0
1508,3058,96,3,13.44,0,0
1509,4317,3963,2,9.93,0,0
1510,4287,3141,1,8.21,0,0
1511,2060,1707,1,14.29,0,0
1512,1042,2478,1,13.73,0,0
1513,3442,2698,1,9.47,0,0
1514,1980,1676,1,10.81,0,0
1515,3278,4113,1,8.0,0,0
1516,1475,3611,1,16.88,1,0
1517,2677,2836,1,14.18,0,0
1518,1947,373,1,11.74,0,0
1519,5153,1358,2,14.15,0,0
1520,3580,2363,3,17.58,0,0
1521,4907,903,1,8.88,0,0
1522,4228,3355,1,13.28,1,0
1523,5578,2694,1,4.99,1,0
1524,978,4078,1,15.52,0,0
1525,3991,2589,3,15.21,1,0
1526,1465,3718,1,19.75,1,0
1527,4102,3422,3,20.97,0,0
1528,5498,697,3,18.9,0,0
1529,4160,1148,2,16.49,0,0
1530,1945,29,2,17.76,1,0
1531,4625,385,1,18.11,1,0
1532,4894,3291,3,20.97,0,0
1533,555,528,1,13.74,1,0
1534,2412,1705,1,8.09,1,0
1535,4702,446,4,20.56,0,0
1536,2635,2197,1,3.84,1,0
1537,4923,718,1,15.46,1,0
1538,2105,121,1,12.54,0,0
1539,5598,3083,1,13.69,0,0
1540,4765,3793,2,13.85,1,0
1541,3809,2889,2,17.71,0,0
1542,4310,1540,1,9.52,1,0
1543,4554,2669,3,16.89,0,0
1544,4219,293,1,15.44,0,0
1545,4010,1689,3,10.11,0,0
1546,5505,3289,2,13.2,1,0
1547,3400,2861,1,15.92,1,0
1548,4095,3569,1,13.99,1,0
1549,5179,2591,1,9.98,0,0
1550,5518,2009,1,7.67,0,0
1551,2137,1696,1,14.56,0,0
1552,2450,3773,2,15.61,0,0
1553,5095,1041,2,15.64,0,0
