id,flight_id,age,annual_income,group_size,loyalty_tier
930,313,66,40614.0,1,0
931,293,30,37244.0,3,2
932,85,38,41740.0,1,0
933,254,31,86218.0,2,3
934,400,38,77070.0,1,2
935,12,25,62043.0,3,1
936,116,47,69922.0,2,0
937,219,49,69811.0,1,1
938,262,30,120328.0,3,2
939,40,27,28306.0,3,0
940,411,41,72643.0,2,2
941,68,47,42592.0,4,0
942,393,42,97374.0,2,1
943,279,34,54721.0,1,2
944,302,28,61271.0,3,1
945,96,55,35032.0,1,0
946,343,50,39778.0,2,0
947,241,18,41330.0,2,2
948,331,40,34940.0,2,0
949,116,51,62554.0,2,2
950,326,50,26258.0,2,1
951,157,48,56518.0,1,3
952,210,50,43605.0,1,0
953,298,40,55189.0,1,3
954,380,41,23274.0,2,1
955,237,35,49206.0,1,0
956,171,43,36517.0,5,1
957,106,31,36557.0,5,0
958,251,31,35032.0,1,0
959,330,52,40940.0,2,2
960,54,40,39734.0,5,1
961,198,50,56325.0,2,2
962,207,41,50026.0,1,3
963,140,43,56788.0,1,0
964,385,34,18000.0,1,0
965,197,24,51227.0,1,2
966,365,41,55081.0,2,2
967,16,61,50613.0,2,0
968,17,33,24750.0,1,0
969,220,41,64105.0,2,0
970,232,54,18705.0,1,0
971,184,36,90753.0,1,2
972,187,32,52032.0,3,0
973,333,44,19919.0,1,0
974,133,18,103483.0,3,0
975,358,24,56920.0,3,3
976,287,34,33869.0,1,2
977,123,39,54479.0,1,0
978,237,34,28204.0,2,0
979,288,67,72658.0,2,0
980,393,53,66447.0,1,0
981,393,25,67771.0,1,1
982,201,44,37989.0,1,0
983,254,41,34758.0,1,2
984,326,47,45564.0,3,2
985,384,33,35235.0,1,1
986,226,30,41320.0,1,2
987,400,41,71421.0,4,1
988,379,20,63962.0,2,0
989,78,18,35786.0,2,2
990,117,40,51873.0,1,0
991,128,38,26263.0,1,0
992,32,18,21800.0,2,1
993,49,18,29742.0,2,1
994,244,27,46290.0,1,0
995,58,51,42709.0,1,0
996,313,25,78152.0,2,2
997,27,42,33833.0,1,0
998,158,21,53981.0,2,1
999,172,62,64367.0,2,0
1000,266,31,64580.0,1,0
1001,385,34,46514.0,1,1
1002,376,23,77355.0,2,2
1003,127,41,61803.0,1,0
1004,398,41,49405.0,1,0
1005,374,25,39471.0,2,1
1006,137,40,36910.0,2,0
1007,166,52,29562.0,1,3
1008,11,42,60380.0,1,1
1009,187,29,25942.0,1,0
1010,130,52,60675.0,2,2
1011,183,60,68009.0,1,1
1012,161,36,52019.0,1,0
1013,80,68,41534.0,1,0
1014,313,33,44657.0,1,0
1015,261,51,33676.0,3,0
1016,22,23,61615.0,4,1
1017,310,21,56553.0,1,3
1018,281,32,18774.0,1,2
1019,58,59,80789.0,1,1
1020,144,37,96365.0,1,1
1021,213,46,18000.0,1,0
1022,196,39,111336.0,1,1
1023,375,20,51668.0,1,3
1024,224,51,32555.0,2,0
1025,327,38,31394.0,1,2
1026,329,56,40471.0,3,2
1027,145,47,25602.0,1,0
1028,38,55,39978.0,1,2
1029,294,19,60745.0,2,0
1030,41,67,65180.0,2,0
1031,339,54,59537.0,1,0
1032,187,32,51108.0,1,1
1033,90,40,31927.0,1,0
1034,11,46,84182.0,3,1
1035,185,32,71141.0,1,0
1036,387,39,36674.0,4,0
1037,394,24,49974.0,1,0
1038,180,22,62106.0,2,1
1039,20,38,118558.0,3,2
1040,348,18,43585.0,1,0
1041,162,47,54854.0,2,0
1042,386,26,50086.0,1,0
1043,70,50,75352.0,1,1
1044,365,31,70451.0,1,3
1045,88,56,56656.0,1,1
1046,332,51,85255.0,2,1
1047,410,30,18056.0,1,1
1048,37,39,30708.0,1,0
1049,115,55,42656.0,4,3
1050,36,18,54498.0,1,0
1051,372,33,29601.0,2,3
1052,341,59,73108.0,1,2
1053,110,27,42587.0,1,3
1054,160,50,68550.0,3,1
1055,34,38,37056.0,1,0
1056,237,32,56699.0,3,0
1057,67,26,72712.0,1,1
1058,149,57,53495.0,1,0
1059,167,29,80557.0,1,0
1060,1,25,58876.0,1,0
1061,163,36,22433.0,4,0
1062,366,19,30807.0,3,0
1063,318,29,45752.0,1,2
1064,13,31,47881.0,1,1
1065,197,42,43041.0,1,0
1066,172,43,77138.0,5,0
1067,218,26,23335.0,2,0
1068,391,40,18000.0,1,0
1069,244,23,61820.0,1,1
1070,415,45,58097.0,1,1
1071,198,52,54955.0,4,2
1072,353,39,32129.0,1,0
1073,390,50,33981.0,1,0
1074,315,58,23464.0,1,1
1075,72,28,71789.0,4,0
1076,173,18,52911.0,1,1
1077,37,28,31171.0,1,0
1078,57,18,88946.0,2,0
1079,316,67,44830.0,1,1
1080,408,33,42064.0,1,0
1081,52,21,64282.0,1,0
1082,7,42,41393.0,2,1
1083,262,45,73402.0,2,1
1084,382,49,61842.0,3,1
1085,304,53,23782.0,3,0
1086,29,23,73320.0,3,1
1087,368,52,86680.0,2,0
1088,408,35,44482.0,1,1
1089,309,23,48800.0,1,1
1090,116,29,45965.0,1,1
1091,44,36,47444.0,2,0
1092,300,29,41093.0,1,0
1093,224,37,30036.0,2,2
1094,337,44,37762.0,1,3
1095,130,32,55912.0,1,0
1096,165,54,61970.0,1,0
1097,267,40,39165.0,3,1
1098,228,18,88066.0,1,1
1099,233,35,25848.0,4,0
1100,208,25,40525.0,4,1
1101,247,43,88645.0,4,1
1102,367,50,39516.0,1,3
1103,57,53,21914.0,1,2
1104,270,50,24250.0,1,0
1105,406,56,125452.0,5,0
1106,29,45,70772.0,2,3
1107,407,18,75782.0,4,2
1108,18,26,48155.0,1,1
1109,104,51,54446.0,1,1
1110,105,37,63783.0,2,1
1111,162,55,22629.0,2,2
1112,98,36,71103.0,4,1
1113,41,30,65831.0,2,0
1114,323,49,132812.0,2,1
1115,252,32,49195.0,4,1
1116,370,37,32144.0,1,0
1117,257,19,71018.0,2,2
1118,320,18,48162.0,1,1
1119,264,60,33737.0,1,0
1120,31,36,46868.0,1,0
1121,400,32,30427.0,1,1
1122,247,41,100475.0,1,0
1123,350,27,50952.0,1,2
1124,297,53,78923.0,4,1
1125,98,41,40625.0,1,0
1126,345,37,28184.0,4,0
1127,369,43,103858.0,4,2
1128,313,40,81607.0,3,1
1129,73,64,73932.0,3,0
1130,351,18,31279.0,1,0
1131,142,40,47528.0,2,1
1132,138,50,31531.0,2,1
1133,340,27,24876.0,1,0
1134,33,18,45074.0,2,0
1135,135,55,34783.0,1,0
1136,82,46,49506.0,2,1
1137,185,18,78327.0,3,0
1138,60,18,91782.0,1,2
1139,184,26,45008.0,3,0
1140,67,18,28780.0,1,0
1141,180,41,58306.0,4,0
1142,320,35,43617.0,1,1
1143,386,39,34455.0,1,1
1144,382,29,52549.0,2,1
1145,261,44,25009.0,4,0
1146,142,28,47877.0,1,1
1147,385,22,30207.0,1,3
1148,165,26,55183.0,1,1
1149,301,43,82752.0,3,1
1150,266,54,29270.0,1,0
1151,23,32,35979.0,1,3
1152,199,36,71881.0,4,0
1153,103,43,44663.0,3,2
1154,25,29,88591.0,1,1
1155,268,42,37811.0,2,2
1156,325,44,45962.0,1,0
1157,190,52,56287.0,1,0
1158,383,39,40096.0,5,0
1159,157,59,78677.0,1,0
1160,1,38,36846.0,3,1
1161,126,35,24914.0,2,0
1162,10,25,30752.0,1,2
1163,111,36,60429.0,2,0
1164,160,39,75087.0,1,1
1165,354,49,65652.0,1,0
1166,75,49,35587.0,1,1
1167,115,26,67324.0,3,2
1168,161,37,81864.0,1,3
1169,356,26,43772.0,1,0
1170,118,18,52844.0,4,3
1171,357,28,72324.0,1,3
1172,142,40,37290.0,1,0
1173,372,18,31962.0,4,0
1174,291,44,85093.0,1,3
1175,73,41,32848.0,3,0
1176,320,38,69036.0,1,0
1177,313,36,24105.0,1,0
1178,8,44,35518.0,2,1
1179,194,26,28997.0,3,0
1180,332,25,67082.0,2,3
1181,142,22,42112.0,1,0
1182,67,33,68747.0,3,0
1183,208,46,51305.0,1,0
1184,148,52,28819.0,1,2
1185,68,44,88321.0,2,1
1186,300,28,41022.0,4,1
1187,313,51,101030.0,2,0
1188,149,18,77128.0,1,1
1189,58,42,92070.0,1,1
1190,348,40,69214.0,2,2
1191,108,21,22928.0,3,0
1192,124,48,107519.0,4,2
1193,317,58,87767.0,2,1
1194,381,28,41234.0,1,0
1195,102,22,95563.0,3,1
1196,9,55,181772.0,1,3
1197,19,48,60782.0,1,0
1198,150,32,58183.0,1,1
1199,9,27,106095.0,1,1
1200,2,53,46143.0,4,1
1201,34,23,58264.0,2,1
1202,125,56,68384.0,2,2
1203,18,25,41310.0,1,1
1204,375,57,126150.0,1,0
1205,233,42,24423.0,1,0
1206,187,33,67500.0,1,0
1207,173,43,70996.0,2,2
1208,70,48,56414.0,2,1
1209,9,70,39741.0,1,2
1210,118,42,28129.0,1,3
1211,230,18,71697.0,2,1
1212,133,27,61862.0,1,2
1213,253,35,90032.0,1,1
1214,92,39,44175.0,1,2
1215,83,45,113716.0,1,0
1216,272,43,24480.0,2,0
1217,403,39,49706.0,2,0
1218,334,66,45852.0,1,1
1219,39,18,39032.0,4,0
1220,410,28,41156.0,1,0
1221,108,18,27781.0,1,0
1222,190,52,56630.0,1,1
1223,146,61,84239.0,2,2
1224,245,44,50145.0,1,2
1225,290,43,25955.0,1,1
1226,394,40,58591.0,3,3
1227,388,34,50700.0,1,2
1228,411,43,30227.0,1,0
1229,18,25,75561.0,2,2
1230,265,50,30030.0,2,1
1231,246,49,127556.0,3,1
1232,354,18,29777.0,3,0
1233,194,39,52621.0,1,1
1234,388,18,129510.0,3,3
1235,405,43,37578.0,2,0
1236,85,27,57315.0,1,0
1237,283,36,47085.0,3,3
1238,219,39,46549.0,1,0
1239,53,35,29973.0,1,0
1240,42,19,40081.0,1,0
1241,245,39,46890.0,1,2
1242,331,29,64033.0,2,3
1243,6,46,67403.0,3,0
1244,417,44,35489.0,1,1
1245,380,40,33166.0,2,0
1246,226,30,45728.0,3,0
1247,39,24,102225.0,1,0
1248,121,47,71480.0,2,1
1249,399,33,57984.0,1,1
1250,277,32,155874.0,2,3
1251,194,52,29644.0,1,0
1252,78,37,51586.0,4,1
1253,314,27,31607.0,2,1
1254,323,33,40397.0,4,2
1255,29,47,43894.0,1,3
1256,319,40,112078.0,4,2
1257,175,40,51575.0,1,1
1258,112,41,45049.0,3,0
1259,388,22,56868.0,2,1
1260,41,40,28461.0,2,0
1261,380,23,43131.0,3,0
1262,16,41,78953.0,1,1
1263,13,48,38892.0,4,3
1264,277,24,73448.0,5,2
1265,375,43,46889.0,1,1
1266,327,51,83870.0,1,2
1267,407,42,39950.0,1,0
1268,307,18,38504.0,1,0
1269,82,32,91244.0,4,2
1270,243,64,46165.0,1,1
1271,408,62,76408.0,1,3
1272,305,34,44791.0,1,0
1273,19,38,36841.0,1,0
1274,243,59,51696.0,3,1
1275,359,33,46577.0,3,0
1276,248,40,41739.0,5,0
1277,329,40,84717.0,1,1
1278,164,23,75205.0,2,0
1279,367,61,45498.0,1,0
1280,382,45,45726.0,1,1
1281,178,71,56021.0,1,2
1282,185,35,39851.0,2,0
1283,145,44,54863.0,3,1
1284,315,60,127522.0,4,2
1285,378,29,42602.0,3,0
1286,195,52,105703.0,1,1
1287,213,46,24808.0,4,0
1288,103,58,34166.0,2,0
1289,310,28,48933.0,1,2
1290,325,36,41135.0,2,1
1291,86,41,61643.0,1,3
1292,282,28,35151.0,1,1
1293,122,29,36545.0,1,0
1294,246,53,40713.0,5,1
1295,298,55,55186.0,1,0
1296,124,35,72395.0,1,1
1297,15,51,60103.0,3,0
1298,400,30,104611.0,2,0
1299,75,53,88125.0,1,2
1300,244,24,35568.0,1,0
1301,266,48,49665.0,1,1
1302,166,26,61657.0,3,0
1303,162,78,51011.0,1,2
1304,25,26,34166.0,1,2
1305,175,47,62473.0,3,0
1306,223,22,69663.0,1,0
1307,34,38,46315.0,2,0
1308,285,40,62301.0,1,1
1309,279,67,71795.0,1,2
1310,279,18,50583.0,1,0
1311,420,27,58711.0,1,1
1312,84,50,35783.0,1,2
1313,4,54,71814.0,5,0
1314,252,48,130193.0,3,3
1315,418,49,30843.0,1,0
1316,30,41,72141.0,1,3
1317,365,46,61860.0,1,2
1318,151,34,73563.0,1,2
1319,254,25,45600.0,3,1
1320,139,52,52637.0,1,0
1321,325,18,42956.0,1,1
1322,221,47,64862.0,1,1
1323,215,49,25596.0,1,1
1324,194,26,133267.0,2,1
1325,23,36,55878.0,2,0
1326,135,20,48794.0,1,0
1327,377,42,52948.0,2,0
1328,118,21,55922.0,1,0
1329,105,57,85799.0,3,0
1330,75,47,20679.0,2,2
1331,206,69,53204.0,3,2
1332,309,49,98887.0,3,2
1333,290,84,34615.0,2,2
1334,118,24,33565.0,1,2
1335,9,34,63947.0,2,0
1336,90,18,38010.0,1,0
1337,382,48,76346.0,1,0
1338,200,25,45277.0,3,2
1339,301,27,47648.0,1,0
1340,220,18,37107.0,1,0
1341,280,40,48951.0,2,1
1342,102,52,26909.0,1,0
1343,7,28,112661.0,3,2
1344,315,57,23764.0,2,0
1345,30,38,66253.0,1,1
1346,405,25,40162.0,2,0
1347,356,28,88302.0,2,2
1348,213,18,59680.0,2,0
1349,103,26,65321.0,1,3
1350,28,31,61621.0,2,0
1351,366,33,51420.0,1,0
1352,278,18,43946.0,4,0
1353,90,25,71933.0,1,2
1354,389,47,18000.0,1,0
1355,81,32,38312.0,1,2
1356,42,22,18000.0,1,0
1357,138,43,37414.0,1,2
1358,254,50,18000.0,1,0
1359,6,64,61977.0,5,3
1360,24,46,67537.0,4,1
1361,402,45,45911.0,2,0
1362,210,27,59887.0,3,2
1363,218,31,46015.0,4,0
1364,346,38,43216.0,4,0
1365,316,46,111766.0,1,1
1366,271,27,19989.0,2,0
1367,82,52,39750.0,2,1
1368,198,42,55909.0,1,1
1369,377,34,55133.0,1,1
1370,370,40,56042.0,4,0
1371,124,46,51269.0,1,0
1372,397,28,41331.0,2,2
1373,264,34,66301.0,1,2
1374,365,41,61245.0,1,0
1375,373,48,31529.0,1,0
1376,162,43,165274.0,2,1
1377,18,32,24203.0,1,0
1378,321,61,45718.0,1,3
1379,120,33,52019.0,1,0
1380,390,33,34638.0,3,0
1381,161,37,111981.0,1,2
1382,230,36,33292.0,3,0
1383,271,39,39350.0,1,1
1384,40,18,31688.0,1,2
1385,244,30,67309.0,1,0
1386,419,26,85212.0,1,2
1387,190,48,82098.0,1,2
1388,364,18,55757.0,2,1
1389,361,52,43028.0,1,3
1390,220,38,41405.0,1,0
1391,346,35,40578.0,2,0
1392,59,35,65932.0,2,1
1393,414,62,44827.0,2,0
1394,341,61,44473.0,2,2
1395,317,26,118017.0,2,3
1396,186,35,37362.0,1,0
1397,328,36,48379.0,1,1
1398,341,41,29717.0,2,0
1399,382,41,22717.0,1,0
1400,167,44,41307.0,1,1
