id,ticket_id,passenger_id,bag_count,bag_weight,is_priority,oversize_flag
833,739,986,1,18.69,0,0
834,1466,1396,2,17.23,1,0
835,1075,407,1,20.57,0,0
836,1256,285,1,11.35,1,0
837,241,612,1,13.69,0,0
838,866,776,2,15.23,1,0
839,356,983,1,14.35,1,0
840,1416,1224,1,15.66,0,0
841,1585,1137,1,13.49,0,0
842,736,67,1,11.75,0,0
843,1343,1014,1,18.81,1,0
844,731,442,2,17.19,0,0
845,1262,855,1,14.05,1,0
846,230,79,2,13.29,0,0
847,753,1335,2,18.05,0,0
848,1019,439,2,11.15,1,0
849,31,1137,1,16.12,0,0
850,460,644,2,13.45,0,0
851,1830,494,1,17.03,1,0
852,297,598,2,18.45,0,0
853,633,215,1,8.36,0,0
854,511,584,3,20.48,0,0
855,245,152,1,16.33,0,0
856,335,273,1,13.9,1,0
857,555,327,1,12.05,0,0
858,595,1259,1,8.27,0,0
859,1154,1323,1,13.95,0,0
860,1045,3,1,17.11,0,0
861,124,320,1,16.45,0,0
862,441,585,3,20.12,1,0
863,969,227,2,15.93,0,0
864,172,453,1,19.24,1,0
865,1742,1037,1,9.55,0,0
866,1064,315,2,14.68,0,0
867,208,1245,2,15.45,0,0
868,1805,982,1,15.69,0,0
869,1353,193,2,13.91,0,0
870,767,232,4,23.42,0,0
871,1584,689,2,14.83,0,0
872,923,596,1,14.3,1,0
873,1835,877,1,17.23,0,0
874,93,1263,4,23.23,0,0
875,574,207,1,14.58,0,0
876,1122,622,2,16.76,1,0
877,1853,1161,1,13.44,1,0
878,982,1082,2,15.93,0,0
879,791,79,1,12.6,0,0
880,296,375,1,9.13,1,0
881,150,981,2,14.83,0,0
882,1249,1020,1,11.12,1,0
883,1636,163,2,13.57,0,0
884,563,717,1,15.38,0,0
885,28,353,1,19.09,0,0
886,829,994,2,13.1,1,0
887,77,77,3,13.01,0,0
888,738,639,1,11.72,0,0
889,569,250,2,14.82,0,0
890,1758,552,1,16.69,0,0
891,749,734,4,16.87,1,0
892,722,1234,1,14.61,0,0
893,631,790,1,17.29,0,0
894,298,776,3,17.79,1,0
895,276,340,1,14.72,0,0
896,1675,1245,1,11.35,0,0
897,1591,433,1,14.81,0,0
898,1889,1269,2,17.28,1,0
899,498,179,2,12.07,0,0
900,1534,423,2,15.69,0,0
901,623,799,1,5.81,0,0
902,774,1356,3,13.66,0,0
903,1538,1292,1,18.42,0,0
904,104,1322,2,14.94,0,0
905,378,8,1,15.88,1,0
906,584,1335,1,14.99,0,0
907,1831,1017,1,14.17,0,0
908,1264,1087,1,13.04,0,0
909,82,486,2,16.79,0,0
910,1737,35,1,13.57,1,0
911,436,317,1,10.83,0,0
912,988,298,1,11.33,0,0
913,833,551,2,14.11,0,0
914,1258,1261,1,12.61,0,0
915,923,596,1,11.0,0,0
916,941,335,2,16.17,1,0
917,487,795,1,17.59,0,0
918,1199,873,1,10.05,1,0
919,641,1250,1,15.11,0,0
920,1429,757,1,9.94,0,0
921,1374,640,1,19.72,0,0
922,1406,809,3,14.65,1,0
923,338,244,1,14.42,0,0
924,1605,713,1,17.27,0,0
925,127,186,1,16.16,0,0
926,337,176,1,13.28,1,0
927,109,1102,1,15.45,1,0
928,1449,958,1,20.54,0,0
929,1432,1298,1,12.34,0,0
930,992,924,2,10.83,0,0
931,1855,631,1,17.03,0,0
932,1603,108,2,6.28,0,0
933,1372,1214,2,18.09,1,0
934,466,568,1,8.89,1,0
935,1431,362,2,13.87,0,0
936,1455,700,1,11.42,1,0
937,173,966,3,18.0,0,0
938,875,106,1,14.87,0,0
939,1186,1012,1,5.23,0,0
940,695,4,3,22.51,0,0
941,687,433,1,15.81,0,0
942,249,591,1,14.45,0,0
943,1155,167,1,10.57,0,0
944,1573,56,2,20.13,0,0
945,4,1093,1,12.49,0,0
946,680,393,4,16.84,1,0
947,68,986,1,10.2,0,0
948,893,49,1,9.2,1,0
949,95,992,1,10.87,0,0
950,10,276,1,19.97,0,0
951,1873,467,1,12.09,0,0
952,1853,1161,2,16.78,0,0
953,96,92,2,17.06,0,0
954,770,218,1,15.03,1,0
955,843,331,1,7.96,0,0
956,1864,1339,3,19.98,0,0
957,1497,854,2,12.5,0,0
958,1396,50,1,12.86,0,0
959,1253,605,2,20.84,0,0
960,1826,510,4,14.15,0,0
961,891,499,1,12.48,0,0
962,1518,1100,2,17.6,0,0
963,1730,740,1,13.4,0,0
964,67,374,1,10.56,1,0
965,664,803,1,17.26,1,0
966,317,589,1,13.21,0,0
967,607,1061,2,12.51,0,0
968,197,288,1,12.46,0,0
969,327,891,2,11.74,0,0
970,862,1251,2,12.18,0,0
971,874,20,2,18.53,0,0
972,1660,481,3,18.94,0,0
973,140,665,4,23.57,1,0
974,480,181,1,16.79,0,0
975,1765,108,2,8.23,0,0
976,1722,1187,3,19.15,0,0
977,1431,362,3,16.85,1,0
978,587,1309,1,16.06,1,0
979,1028,457,1,9.97,1,0
980,497,117,3,14.87,0,0
981,1332,1225,2,20.75,0,0
982,903,172,1,8.22,0,0
983,986,1177,1,9.6,1,0
984,507,850,2,19.04,0,0
985,1305,1116,1,15.44,0,0
986,1746,1028,3,15.31,0,0
987,433,42,2,17.76,0,0
988,865,183,1,10.96,0,0
989,1862,69,1,14.17,0,0
990,1484,1284,2,10.43,0,0
991,1295,1079,1,12.1,1,0
992,1573,56,1,13.36,0,0
993,236,736,1,16.25,1,0
994,1344,650,1,13.97,0,0
995,1362,769,1,11.41,1,0
996,407,1363,2,17.36,0,0
997,487,795,2,15.52,0,0
998,1666,29,2,19.78,0,0
999,377,1276,3,15.59,1,0
1000,266,378,1,13.84,0,0
1001,604,879,1,12.09,0,0
1002,611,483,3,18.06,0,0
1003,376,1313,2,11.79,0,0
1004,490,550,2,16.42,1,0
1005,942,1113,2,7.23,0,0
1006,160,820,1,13.24,0,0
1007,1291,700,2,13.82,0,0
1008,1675,1245,1,16.97,0,0
1009,822,65,1,8.38,0,0
1010,1437,653,3,15.1,1,0
1011,901,167,1,14.36,1,0
1012,1682,1022,1,9.42,0,0
1013,1571,1390,2,12.91,0,0
1014,1410,1314,1,18.46,0,0
1015,1432,1298,1,9.18,0,0
1016,1892,262,1,13.1,1,0
1017,982,1082,2,15.24,0,0
1018,1152,713,1,11.1,0,0
1019,93,1263,3,10.24,1,0
1020,1393,1348,1,11.05,0,0
1021,63,222,1,16.03,1,0
1022,371,847,3,13.38,0,0
1023,208,1245,2,18.82,0,0
1024,1505,1214,1,14.73,0,0
1025,1268,580,2,10.51,0,0
1026,312,710,3,16.09,0,0
1027,733,1196,1,14.64,0,0
1028,718,969,1,7.92,0,0
1029,1328,1008,1,14.7,1,0
1030,1487,1218,1,20.73,0,0
1031,59,1035,1,14.02,0,0
1032,1259,931,1,12.25,0,0
1033,44,1144,1,18.68,0,0
1034,528,426,1,14.57,0,0
1035,1246,570,1,9.91,1,0
1036,350,1381,2,10.21,1,0
1037,1293,730,1,14.53,0,0
1038,1202,1391,1,17.67,0,0
1039,596,96,3,21.42,1,0
1040,1275,169,1,10.45,0,0
1041,289,505,1,14.62,1,0
1042,1807,371,1,12.61,0,0
1043,1372,1214,1,17.06,0,0
1044,1413,403,3,15.73,1,0
1045,789,119,2,16.06,0,0
1046,443,444,1,14.57,0,0
1047,425,1213,1,11.31,1,0
1048,706,173,1,20.22,0,0
1049,1378,437,2,19.06,1,0
1050,5,473,2,16.88,1,0
1051,1813,1261,1,11.93,0,0
1052,836,602,1,16.79,0,0
1053,1519,53,1,14.64,0,0
1054,1565,892,1,10.48,0,0
1055,1900,845,1,14.38,0,0
1056,32,752,2,16.53,0,0
1057,648,1155,1,14.63,1,0
1058,357,1334,3,14.04,0,0
1059,1195,1355,1,13.57,1,0
1060,1182,693,2,16.33,0,0
1061,545,238,1,15.54,0,0
1062,1742,1037,1,10.79,0,0
1063,962,1143,1,7.92,0,0
1064,1617,166,1,16.77,0,0
1065,577,202,1,10.4,0,0
1066,213,203,1,13.13,0,0
1067,861,857,1,15.32,0,0
1068,166,1255,1,17.63,0,0
1069,49,986,2,14.02,0,0
1070,556,534,2,15.05,1,0
1071,217,451,2,15.02,0,0
1072,1727,249,1,16.9,0,0
1073,581,368,1,10.61,1,0
1074,413,273,2,12.74,0,0
1075,1281,1108,1,17.42,0,0
1076,1103,1186,2,18.89,0,0
1077,1120,521,3,21.09,0,0
1078,1418,168,1,13.08,0,0
1079,698,1213,2,14.81,0,0
1080,997,1011,1,12.13,0,0
1081,1891,859,2,14.71,0,0
1082,1832,140,1,7.89,0,0
1083,1276,921,1,8.87,1,0
1084,407,1363,2,10.21,0,0
1085,1282,951,1,14.69,0,0
1086,820,1171,1,14.56,1,0
1087,445,770,1,18.02,0,0
1088,365,1219,3,18.31,0,0
1089,898,1026,1,9.56,0,0
1090,1594,820,1,13.32,0,0
1091,131,929,1,11.37,0,0
1092,1779,984,1,9.67,0,0
1093,1081,440,1,15.82,0,0
1094,296,375,1,7.1,0,0
1095,156,557,1,11.48,1,0
1096,149,109,2,18.8,0,0
1097,1284,1301,1,14.22,0,0
1098,1518,1100,2,11.8,0,0
1099,1661,817,2,15.69,0,0
1100,82,486,1,12.46,0,0
1101,1317,1287,2,15.53,0,0
1102,710,1192,2,12.49,0,0
1103,299,1240,1,15.07,0,0
1104,1665,238,1,14.34,1,0
1105,668,1348,1,10.61,0,0
1106,274,443,1,16.01,0,0
1107,279,938,1,14.24,0,0
1108,1411,779,1,17.27,0,0
1109,1298,1083,1,14.93,1,0
1110,1539,776,1,14.95,0,0
1111,236,736,1,10.1,0,0
1112,13,335,1,10.31,0,0
1113,99,95,3,13.53,0,0
1114,1287,1373,1,12.85,1,0
1115,1697,1396,1,11.21,1,0
1116,1819,794,2,13.81,0,0
1117,233,1161,1,9.44,0,0
1118,306,1283,1,16.87,0,0
1119,1591,433,1,9.41,1,0
1120,582,503,1,9.87,0,0
1121,821,1223,2,17.87,0,0
1122,60,630,1,22.28,1,0
1123,824,858,2,13.2,0,0
1124,1657,38,1,18.58,0,0
1125,1729,1340,1,18.44,0,0
1126,1868,984,1,8.28,0,0
1127,1042,371,1,8.66,1,0
1128,535,26,2,14.52,0,0
1129,1851,360,2,16.05,0,0
1130,284,269,2,15.69,0,0
1131,1639,808,1,17.08,1,0
1132,302,144,1,18.18,0,0
1133,1840,779,1,12.39,0,0
1134,76,1172,1,17.81,0,0
1135,1222,37,1,14.68,1,0
1136,1458,307,1,13.11,0,0
1137,616,226,1,16.27,0,0
1138,190,223,1,9.21,0,0
1139,612,923,1,19.88,1,0
1140,183,79,2,16.77,0,0
1141,1595,491,2,11.48,1,0
1142,967,1243,2,19.05,0,0
1143,506,1351,2,12.41,1,0
1144,1065,1101,2,14.83,1,0
1145,362,932,1,21.01,0,0
1146,844,518,1,3.85,0,0
1147,525,1179,3,21.22,0,0
1148,1614,70,1,10.69,0,0
1149,748,133,1,15.68,0,0
1150,1717,113,3,12.81,0,0
1151,1080,698,1,15.35,0,0
1152,1400,547,1,17.69,0,0
1153,1770,399,1,10.75,0,0
1154,291,847,1,17.18,1,0
1155,867,805,1,17.35,0,0
1156,63,222,1,12.88,0,0
1157,1872,1132,1,11.34,0,0
1158,669,1289,2,16.31,0,0
1159,254,621,1,11.64,0,0
1160,1430,875,3,11.38,0,0
1161,1266,1112,2,17.79,0,0
1162,1689,1030,3,20.72,0,0
1163,518,375,2,15.53,0,0
1164,956,759,2,18.87,0,0
1165,1829,1334,1,14.4,1,0
1166,539,361,1,12.82,0,0
1167,953,537,1,14.09,1,0
1168,1370,412,2,16.48,0,0
1169,1819,794,2,15.52,1,0
1170,1769,908,1,14.06,0,0
1171,327,891,1,12.98,0,0
1172,1721,498,2,14.59,0,0
1173,797,485,1,10.75,0,0
1174,1250,214,3,16.17,0,0
1175,1729,1340,2,8.77,1,0
1176,969,227,1,12.82,0,0
1177,1836,137,2,13.26,1,0
1178,716,581,3,17.06,0,0
1179,1216,822,2,13.55,0,0
1180,1677,1271,2,14.05,0,0
1181,1088,885,1,14.13,0,0
1182,308,723,3,17.12,0,0
1183,1748,1373,1,19.68,1,0
1184,8,467,1,11.39,0,0
1185,1727,249,1,12.45,1,0
1186,1585,1137,1,10.91,0,0
1187,152,294,2,8.55,0,0
1188,302,144,2,13.61,0,0
1189,1185,1353,2,11.71,0,0
1190,942,1113,1,12.75,0,0
1191,830,870,1,15.42,0,0
1192,472,255,1,15.18,1,0
1193,1336,1266,1,12.74,1,0
1194,1177,1106,3,24.12,0,0
1195,1294,28,2,21.92,0,0
1196,32,752,2,10.54,0,0
1197,1097,1071,3,13.62,0,0
1198,1817,1301,2,11.57,0,0
1199,991,612,1,11.71,0,0
1200,1030,1396,1,12.65,0,0
1201,1772,492,1,14.59,0,0
1202,1246,570,2,12.24,0,0
1203,1622,246,1,13.67,0,0
1204,8,467,1,13.46,1,0
1205,1213,274,2,15.84,1,0
1206,1728,38,2,22.16,0,0
1207,967,1243,1,13.66,0,0
1208,657,1003,1,16.02,1,0
1209,1203,425,3,15.88,0,0
1210,648,1155,1,18.74,0,0
1211,675,385,1,8.26,1,0
1212,1443,238,1,12.22,1,0
1213,826,65,3,18.44,0,0
1214,1643,347,2,17.19,1,0
1215,1003,433,1,15.85,1,0
1216,329,608,1,14.59,0,0
1217,656,1206,2,14.13,0,0
1218,1121,1223,2,12.95,0,0
1219,1736,699,1,16.78,0,0
1220,592,1218,1,16.68,0,0
1221,1640,834,2,13.46,0,0
1222,793,276,1,14.29,0,0
1223,221,86,2,14.46,0,0
1224,954,1079,1,14.6,1,0
1225,844,518,1,10.13,1,0
1226,250,1017,2,12.05,0,0
1227,1253,605,1,10.24,1,0
1228,1282,951,1,15.15,1,0
1229,1369,40,1,14.4,0,0
1230,1598,305,1,17.71,1,0
1231,1290,937,1,16.84,1,0
1232,386,332,2,14.61,0,0
1233,1278,246,2,15.79,1,0
1234,1158,290,1,9.55,0,0
1235,117,261,2,20.58,0,0
1236,1302,1212,1,16.21,1,0
1237,457,796,2,12.11,0,0
1238,1395,775,1,11.75,1,0
1239,66,814,2,13.87,0,0
1240,283,1147,1,17.66,0,0
1241,1077,1319,1,18.97,0,0
1242,923,596,2,15.52,0,0
1243,722,1234,2,14.9,0,0
1244,262,371,1,10.73,0,0
1245,1621,833,2,21.33,1,0
1246,1060,1294,2,21.12,0,0
1247,1422,568,2,16.12,1,0
1248,1111,673,1,10.94,0,0
1249,1039,864,1,14.54,0,0
1250,490,550,3,16.37,1,0
1251,728,569,1,3.5,1,0
1252,727,283,2,14.01,0,0
1253,1476,402,2,12.52,0,0
1254,152,294,2,16.17,0,0
1255,1584,689,2,13.07,0,0
1256,808,452,2,17.95,1,0
1257,1476,402,2,18.55,0,0
1258,322,1255,1,14.76,1,0
1259,362,932,1,12.42,0,0
1260,1463,99,1,11.72,1,0
1261,201,201,1,14.05,1,0
1262,639,548,1,13.6,0,0
1263,1649,1310,1,9.16,0,0
1264,1703,278,1,17.86,0,0
1265,722,1234,1,14.49,0,0
1266,257,1026,1,12.99,1,0
1267,1069,89,1,14.73,0,0
1268,823,159,1,11.16,0,0
1269,1602,1372,1,15.04,0,0
1270,1478,333,2,15.85,1,0
1271,705,285,1,12.16,0,0
1272,1150,888,1,14.15,0,0
1273,344,302,1,14.32,1,0
1274,1864,1339,1,15.97,0,0
1275,853,59,1,19.31,0,0
1276,949,1202,1,11.01,0,0
1277,379,596,1,18.82,1,0
1278,1540,1369,2,15.12,1,0
1279,995,461,3,17.11,1,0
1280,821,1223,1,12.11,1,0
1281,1776,308,2,15.93,0,0
1282,1683,12,2,11.46,0,0
1283,1851,360,1,11.99,0,0
1284,1804,141,2,14.62,0,0
1285,1515,851,1,7.22,1,0
1286,523,1206,1,15.87,0,0
1287,1373,1112,3,20.74,0,0
1288,1353,193,1,12.47,0,0
1289,801,430,1,16.74,0,0
1290,1313,411,1,15.3,0,0
1291,1497,854,1,12.24,0,0
1292,1780,1147,1,11.12,0,0
1293,234,424,1,11.61,1,0
1294,1630,340,2,13.41,0,0
1295,405,712,1,7.39,0,0
1296,1486,1363,2,12.81,0,0
1297,1070,616,1,14.05,1,0
1298,427,123,2,11.99,0,0
1299,1290,937,1,11.57,0,0
1300,57,673,3,19.01,0,0
1301,569,250,2,14.82,0,0
1302,1277,625,2,14.45,0,0
1303,842,191,2,11.13,0,0
1304,783,554,1,12.56,0,0
1305,1209,785,1,3.5,0,0
1306,478,101,1,17.19,0,0
1307,189,814,1,11.28,0,0
1308,127,186,1,13.42,0,0
1309,363,653,1,11.85,0,0
1310,124,320,3,10.95,1,0
1311,196,1254,2,16.0,1,0
1312,1008,1180,1,11.47,0,0
1313,564,1252,2,12.36,1,0
1314,1015,7,2,14.5,0,0
1315,989,1101,2,10.75,1,0
1316,1620,1323,1,8.63,0,0
1317,1173,636,2,9.45,1,0
1318,1450,999,1,12.87,1,0
1319,1451,927,1,11.63,0,0
1320,557,803,1,14.48,0,0
1321,1140,1393,1,15.01,0,0
1322,1710,835,1,8.1,1,0
1323,759,609,1,4.09,0,0
1324,1504,750,2,24.45,0,0
1325,1016,135,3,15.69,1,0
1326,282,704,1,15.18,0,0
1327,955,75,1,13.26,0,0
1328,1259,931,1,10.16,0,0
1329,83,1120,2,15.5,1,0
1330,1205,695,2,8.66,1,0
1331,1243,1007,1,11.4,0,0
1332,1122,622,2,8.82,0,0
1333,1279,224,3,11.94,0,0
1334,296,375,1,10.15,0,0
1335,1621,833,2,15.36,1,0
1336,746,956,2,11.97,0,0
1337,1618,497,2,14.96,0,0
1338,667,93,1,14.91,1,0
1339,312,710,3,17.65,0,0
1340,1099,911,1,13.73,0,0
1341,1364,130,2,13.13,0,0
1342,1183,1033,2,13.03,0,0
1343,1736,699,1,16.3,1,0
1344,688,498,1,9.35,0,0
1345,571,991,2,12.02,0,0
1346,290,1333,1,15.88,1,0
1347,429,220,2,15.27,1,0
1348,560,1064,3,11.82,0,0
1349,1892,262,1,14.76,1,0
1350,1761,1126,2,15.66,0,0
1351,1145,542,1,10.13,0,0
1352,1686,120,1,13.75,0,0
1353,675,385,2,13.56,0,0
1354,1250,214,2,21.38,0,0
1355,99,95,1,13.23,1,0
1356,162,866,2,15.62,0,0
1357,1288,166,1,15.26,0,0
1358,1653,867,1,12.5,0,0
1359,1787,966,2,10.08,1,0
1360,586,1375,1,12.94,0,0
1361,1694,832,3,19.01,1,0
1362,415,338,2,15.36,0,0
1363,1514,542,1,15.21,0,0
1364,635,924,1,11.59,0,0
1365,1701,934,1,15.44,0,0
1366,124,320,1,6.01,1,0
1367,86,125,2,16.75,1,0
1368,427,123,2,15.36,0,0
1369,1396,50,1,14.92,1,0
1370,890,879,1,12.58,0,0
1371,1542,983,2,12.33,0,0
1372,1276,921,1,12.87,0,0
1373,947,1118,1,12.42,0,0
1374,956,759,2,19.84,1,0
1375,659,1138,2,16.26,0,0
1376,232,292,3,17.61,0,0
1377,724,397,1,13.57,0,0
1378,1028,457,1,16.64,0,0
1379,946,880,2,14.15,0,0
1380,805,1350,2,13.13,0,0
1381,1359,88,2,24.29,0,0
1382,158,225,3,15.1,1,0
1383,1027,183,2,15.21,0,0
1384,413,273,3,12.31,0,0
1385,248,1144,2,13.38,0,0
1386,1589,1317,1,9.79,0,0
1387,710,1192,2,16.05,0,0
1388,653,1016,3,16.72,0,0
1389,903,172,1,16.76,1,0
1390,1240,872,2,20.41,0,0
1391,592,1218,3,14.18,0,0
1392,1757,734,4,21.82,0,0
1393,1099,911,1,12.28,0,0
1394,1264,1087,1,12.03,0,0
1395,574,207,1,13.52,1,0
1396,900,1254,4,16.9,0,0
1397,577,202,1,8.46,1,0
1398,1483,910,1,18.24,0,0
1399,1530,995,1,14.22,0,0
1400,1815,1155,1,14.14,0,0
1401,1155,167,1,10.44,0,0
1402,1196,70,2,12.29,0,0
1403,312,710,2,17.98,0,0
1404,815,1357,1,13.71,0,0
1405,692,665,2,25.32,1,0
1406,536,676,1,12.14,0,0
1407,1458,307,2,16.81,1,0
1408,600,1182,1,15.01,0,0
1409,1710,835,1,17.61,0,0
1410,1155,167,3,23.0,0,0
1411,991,612,2,21.55,0,0
1412,1075,407,3,17.57,0,0
1413,1285,230,1,9.16,0,0
1414,203,916,1,13.93,0,0
1415,817,327,1,16.35,0,0
1416,1752,519,1,15.73,0,0
1417,1671,258,1,16.56,1,0
1418,630,192,2,15.0,1,0
1419,1462,658,1,17.26,0,0
1420,149,109,2,18.59,1,0
1421,1818,673,1,15.12,0,0
1422,1671,258,2,5.6,0,0
1423,553,233,2,20.9,0,0
1424,1444,1016,2,18.0,0,0
1425,466,568,1,17.17,0,0
1426,1374,640,1,12.24,0,0
1427,1360,923,1,13.45,0,0
1428,1873,467,3,19.09,0,0
1429,1156,1219,2,17.21,1,0
1430,62,1150,1,10.12,0,0
1431,14,480,2,16.05,0,0
1432,1103,1186,2,15.3,0,0
1433,952,521,2,14.9,0,0
1434,1505,1214,1,16.09,0,0
1435,415,338,1,12.7,0,0
1436,450,172,1,12.78,0,0
1437,1301,1328,2,18.69,1,0
1438,185,327,1,15.3,1,0
1439,114,1215,1,17.88,0,0
1440,969,227,2,15.29,0,0
1441,824,858,1,10.37,0,0
1442,1809,1064,1,15.82,0,0
1443,416,1311,1,10.0,0,0
1444,264,1177,1,15.31,0,0
1445,1523,1085,1,15.19,1,0
1446,6,899,1,13.31,0,0
1447,825,849,1,17.61,0,0
1448,964,112,2,11.97,1,0
1449,772,1305,2,20.23,0,0
1450,1075,407,1,19.6,0,0
1451,1451,927,2,16.12,0,0
1452,70,418,1,16.14,0,0
1453,729,952,1,17.84,0,0
1454,1784,1061,3,17.31,1,0
1455,1061,1367,1,13.09,0,0
1456,1715,433,1,12.46,1,0
1457,1042,371,1,11.04,0,0
1458,446,64,1,12.54,0,0
1459,99,95,1,15.34,1,0
1460,1351,1135,1,16.3,0,0
1461,663,405,3,15.78,0,0
1462,1693,384,2,15.24,0,0
1463,1180,723,1,15.48,1,0
1464,533,520,1,17.53,0,0
1465,1052,557,1,10.32,0,0
1466,1823,1232,1,20.16,0,0
1467,334,1041,1,13.51,0,0
1468,1607,757,1,14.62,0,0
1469,1309,115,1,8.46,0,0
1470,88,419,2,14.07,0,0
1471,659,1138,1,19.04,0,0
1472,679,169,1,12.26,0,0
1473,1377,155,1,17.98,1,0
1474,1214,1268,3,15.75,0,0
1475,1094,998,1,12.76,0,0
1476,1438,1204,1,14.54,1,0
1477,1888,1302,1,13.41,0,0
1478,225,1235,1,16.15,0,0
1479,320,814,2,4.53,0,0
1480,127,186,1,11.79,0,0
1481,471,30,2,19.56,0,0
1482,1552,1111,2,15.04,0,0
1483,303,1188,1,10.43,1,0
1484,1276,921,2,12.7,0,0
1485,99,95,1,8.68,1,0
1486,293,1129,1,12.13,0,0
1487,324,736,2,10.59,0,0
1488,1395,775,1,8.15,0,0
1489,431,1182,3,27.19,1,0
1490,1685,571,1,12.39,0,0
1491,1434,1206,1,13.85,1,0
1492,1028,457,1,11.77,0,0
1493,1260,399,2,18.11,1,0
1494,1143,1335,1,11.74,0,0
1495,1159,358,1,16.98,0,0
1496,393,37,2,18.17,1,0
1497,846,220,2,12.95,0,0
1498,299,1240,1,18.87,0,0
1499,1579,1323,3,19.39,0,0
1500,1550,936,1,13.31,0,0
1501,739,986,1,20.54,0,0
1502,1543,1183,1,14.92,1,0
1503,1462,658,2,18.97,0,0
1504,185,327,2,16.64,0,0
1505,146,1046,1,11.4,1,0
1506,1320,245,2,15.88,0,0
1507,1650,881,1,14.27,0,0
1508,1384,953,2,13.53,1,0
1509,1882,424,1,18.31,0,0
1510,1696,916,1,18.64,0,0
1511,253,819,1,15.17,1,0
1512,778,218,1,13.93,0,0
1513,360,322,1,11.77,1,0
1514,62,1150,2,11.01,0,0
1515,646,1245,1,12.21,0,0
1516,1035,172,1,16.5,0,0
1517,1725,318,1,20.01,1,0
1518,301,979,1,15.39,0,0
1519,1288,166,1,12.36,0,0
1520,25,46,1,9.62,0,0
1521,1386,767,2,16.74,0,0
1522,401,1030,1,12.35,0,0
1523,442,1078,1,13.05,0,0
1524,1474,749,3,23.57,1,0
1525,1568,534,2,14.59,0,0
1526,182,576,1,9.39,1,0
1527,1329,937,1,16.65,1,0
1528,992,924,2,16.29,1,0
1529,337,176,1,13.24,0,0
1530,1447,665,4,19.55,0,0
1531,813,1340,2,13.98,0,0
1532,590,500,2,7.49,0,0
1533,390,229,3,12.17,1,0
1534,1280,289,1,15.8,0,0
1535,1752,519,1,14.46,0,0
1536,302,144,1,13.09,1,0
1537,462,1088,1,14.61,0,0
1538,521,1174,2,22.01,0,0
1539,1804,141,1,16.97,1,0
1540,1552,1111,1,16.79,0,0
1541,913,290,2,12.85,1,0
1542,41,1274,3,14.27,0,0
1543,266,378,1,10.3,0,0
1544,925,1271,1,16.21,0,0
1545,1199,873,1,13.08,0,0
1546,700,434,4,16.66,1,0
1547,772,1305,1,13.64,0,0
1548,452,807,2,18.67,0,0
1549,822,65,1,10.97,0,0
1550,1835,877,1,12.13,0,0
1551,1118,791,1,18.43,0,0
1552,1289,66,2,18.2,0,0
1553,1508,554,2,16.87,0,0
1554,970,165,1,8.73,0,0
1555,597,359,1,12.81,0,0
1556,1286,321,1,14.26,0,0
1557,337,176,1,9.22,1,0
1558,126,456,1,10.69,0,0
1559,108,861,1,15.11,1,0
1560,884,90,2,18.07,0,0
1561,708,1117,1,13.64,0,0
1562,1562,185,1,13.38,1,0
1563,1629,946,1,10.17,1,0
1564,125,83,1,15.12,0,0
1565,1735,437,1,7.98,0,0
1566,1423,1225,3,17.91,0,0
1567,1874,1281,1,8.77,0,0
1568,637,1297,1,14.38,0,0
1569,1436,955,3,15.18,0,0
1570,352,507,1,16.57,0,0
1571,1056,477,1,11.39,0,0
1572,1099,911,1,6.07,0,0
1573,99,95,1,11.13,0,0
1574,1146,684,1,13.37,0,0
1575,1456,337,2,18.39,0,0
1576,377,1276,2,11.92,0,0
1577,915,976,2,14.75,0,0
1578,241,612,3,17.01,0,0
1579,1503,817,2,13.08,0,0
1580,1262,855,1,10.46,1,0
1581,479,241,3,22.21,0,0
1582,1372,1214,1,6.99,1,0
1583,956,759,2,12.93,0,0
1584,557,803,2,19.25,0,0
1585,1523,1085,1,9.27,0,0
1586,1388,105,3,24.17,0,0
1587,1212,1302,1,13.01,0,0
1588,1804,141,2,14.18,0,0
1589,237,715,2,18.62,0,0
1590,1623,999,3,14.69,0,0
1591,395,1006,2,15.13,0,0
1592,1368,398,2,17.6,1,0
1593,364,1312,2,14.44,0,0
1594,1489,1109,1,17.54,1,0
1595,1343,1014,1,9.74,0,0
1596,1208,597,1,9.69,0,0
1597,780,434,3,22.92,0,0
1598,275,305,1,8.38,0,0
1599,18,656,2,12.8,0,0
1600,283,1147,1,9.98,1,0
1601,1648,1131,2,11.17,1,0
1602,1734,984,1,14.02,0,0
1603,204,1361,1,8.97,0,0
1604,1678,199,2,17.83,0,0
1605,211,1063,2,13.09,1,0
1606,316,69,2,18.8,1,0
1607,1113,1122,1,13.9,1,0
1608,1371,75,3,14.22,1,0
1609,208,1245,2,15.32,0,0
1610,1122,622,2,13.95,1,0
1611,465,1373,1,12.43,0,0
1612,923,596,1,15.77,0,0
1613,852,1333,1,9.1,0,0
1614,1359,88,1,9.14,0,0
1615,890,879,1,13.85,0,0
1616,532,1078,2,19.77,0,0
1617,1469,50,1,9.19,0,0
1618,186,1144,1,16.07,0,0
1619,1398,371,1,8.21,1,0
1620,244,614,1,19.72,0,0
1621,1397,229,1,13.79,1,0
1622,1310,70,2,19.89,0,0
1623,1587,1068,1,16.15,0,0
1624,1553,531,1,11.03,0,0
1625,205,175,2,16.27,0,0
1626,1602,1372,1,4.22,0,0
1627,1768,323,1,8.05,1,0
