id,passenger_id,flight_id,fare_class,purchase_channel,ticket_price,ancillaries_spend
760,596,293,0,0,96.41,42.73
761,1140,67,0,1,670.43,22.15
762,451,382,0,1,150.76,18.54
763,659,11,0,0,200.62,15.69
764,140,241,0,0,115.86,12.38
765,669,75,0,2,178.67,8.69
766,470,170,0,2,213.3,3.04
767,232,381,0,2,728.62,41.59
768,1130,351,0,3,156.94,77.78
769,415,415,0,0,98.2,48.18
770,218,222,0,1,183.12,77.18
771,831,211,0,0,182.16,21.37
772,1305,175,1,3,999.6,27.75
773,1293,122,0,2,161.49,38.32
774,1356,42,1,0,286.16,23.8
775,354,329,1,2,284.4,53.41
776,1041,162,0,2,106.14,94.31
777,320,406,0,0,823.62,78.6
778,218,222,0,1,115.29,29.99
779,175,344,2,3,294.37,93.01
780,434,148,2,0,380.4,97.0
781,904,333,1,3,271.11,17.25
782,1110,105,0,2,843.85,24.33
783,554,397,0,1,137.82,108.27
784,893,62,1,0,1200.0,38.01
785,892,3,0,0,270.81,15.15
786,296,105,2,3,2074.79,36.97
787,657,176,0,0,73.28,7.64
788,851,346,2,0,821.08,25.85
789,119,372,0,2,370.0,47.37
790,1343,7,1,3,494.37,34.43
791,79,270,2,0,788.13,74.13
792,837,337,0,2,333.57,14.16
793,276,351,0,1,120.76,30.08
794,395,77,1,1,419.98,26.83
795,721,162,0,3,94.65,39.11
796,702,397,0,3,150.27,12.07
797,485,124,1,0,472.42,159.46
798,284,201,0,0,407.53,102.41
799,182,86,2,2,722.81,86.95
800,904,333,1,1,328.39,9.54
801,430,377,1,2,533.59,26.83
802,1373,264,0,2,129.18,62.26
803,500,326,1,0,206.98,57.57
804,620,8,1,0,960.77,90.58
805,1350,28,0,2,140.01,51.93
806,1389,361,0,0,98.19,73.02
807,5,334,2,2,807.75,31.72
808,452,263,0,3,177.28,44.03
809,200,404,0,0,124.08,78.7
810,606,378,0,3,137.38,9.58
811,605,170,0,0,131.4,13.3
812,1395,317,0,1,148.98,50.27
813,1340,220,0,0,154.71,35.02
814,707,235,2,0,396.06,32.79
815,1357,138,1,0,285.17,9.05
816,1021,213,0,0,189.2,16.86
817,327,169,0,2,328.57,74.09
818,663,22,0,1,210.05,46.33
819,215,6,0,2,779.77,3.67
820,1171,357,0,2,156.09,25.23
821,1223,146,0,1,242.99,18.21
822,65,337,0,0,247.99,25.16
823,159,418,0,0,350.84,51.11
824,858,415,0,0,139.48,3.06
825,849,231,1,0,430.61,50.51
826,65,337,0,1,300.97,58.14
827,1266,327,0,0,344.35,19.79
828,525,215,0,0,180.74,15.32
829,994,244,1,2,225.29,65.09
830,870,153,1,2,136.36,45.4
831,339,176,1,0,157.83,13.74
832,1203,18,2,2,711.91,27.29
833,551,281,1,3,562.62,27.38
834,863,262,1,1,499.39,11.18
835,1306,223,0,0,117.67,20.42
836,602,262,1,0,482.65,18.89
837,530,374,0,1,211.93,11.08
838,1310,279,0,0,296.5,45.22
839,1272,305,0,0,276.3,22.14
840,106,2,0,3,72.38,17.8
841,1247,39,2,3,838.81,22.44
842,191,274,1,1,524.9,18.41
843,331,5,0,0,258.04,13.52
844,518,97,1,2,405.3,34.62
845,1304,25,1,0,255.82,26.55
846,220,227,1,1,564.84,49.2
847,202,392,0,2,101.23,123.72
848,680,167,1,1,916.5,33.7
849,923,303,1,0,242.98,78.83
850,453,310,2,1,754.65,47.58
851,1369,377,0,0,280.47,17.0
852,1333,290,0,0,677.99,35.34
853,59,159,0,0,386.62,26.39
854,172,277,0,1,426.38,19.93
855,159,418,0,0,336.52,14.62
856,901,69,0,1,780.1,63.05
857,1073,390,0,3,180.03,26.54
858,395,77,1,0,345.35,55.42
859,55,353,0,0,311.93,13.48
860,54,87,0,2,271.05,83.27
861,857,334,0,2,289.98,84.16
862,1251,194,0,2,272.69,18.84
863,552,148,0,1,135.62,43.82
864,1089,309,0,3,337.26,64.47
865,183,224,1,0,339.17,37.39
866,776,341,0,0,124.92,4.47
867,805,264,2,0,322.45,49.86
868,1034,11,1,2,281.12,30.3
869,1170,118,0,0,195.95,56.44
870,89,282,0,2,607.64,24.0
871,608,347,0,1,234.88,19.27
872,663,22,0,1,157.02,41.78
873,1321,325,1,3,768.38,41.54
874,20,85,0,1,370.63,19.74
875,106,2,0,2,115.24,36.18
876,1127,369,1,1,341.5,5.43
877,429,170,0,3,215.42,23.42
878,883,38,1,1,888.91,10.87
879,570,324,1,0,476.22,10.13
880,1108,18,1,1,479.86,47.42
881,620,8,1,1,1017.22,3.41
882,51,141,1,2,404.2,27.04
883,1395,317,0,0,100.13,67.79
884,90,232,0,2,206.75,15.61
885,252,238,1,1,466.62,32.74
886,1297,15,2,2,537.6,22.35
887,937,219,0,0,189.46,33.46
888,615,154,1,1,1076.74,51.96
889,940,411,0,1,286.8,26.77
890,879,235,0,0,45.0,32.79
891,499,185,0,2,685.18,54.25
892,795,388,2,0,820.57,23.38
893,49,28,0,0,139.07,26.18
894,707,235,0,2,153.35,26.63
895,1038,180,0,3,104.02,32.21
896,768,262,0,1,320.36,43.78
897,304,371,1,3,221.06,51.68
898,1026,329,0,2,157.04,8.16
899,608,347,0,0,175.81,30.57
900,1254,323,0,0,89.51,28.32
901,167,94,0,3,153.18,6.63
902,1058,149,1,2,461.59,30.31
903,172,277,1,2,605.39,121.27
904,164,8,0,1,595.85,32.71
905,561,355,1,1,892.87,10.02
906,1179,194,1,0,321.27,26.24
907,105,234,1,3,227.28,30.1
908,1166,75,2,3,519.53,46.82
909,959,330,0,0,287.57,17.25
910,136,178,0,0,219.37,15.81
911,1144,382,1,1,384.45,30.46
912,410,412,0,1,608.14,6.44
913,290,408,0,1,400.38,5.79
914,957,106,1,2,496.38,21.55
915,976,287,1,2,458.01,9.66
916,134,354,1,0,534.57,31.06
917,1159,157,1,0,265.5,15.42
918,775,84,0,2,301.86,63.96
919,72,80,2,1,1384.61,29.13
920,842,324,1,0,432.44,8.83
921,215,6,0,1,774.51,120.83
922,3,395,0,0,745.57,11.16
923,596,293,0,3,253.85,15.36
924,852,226,0,0,406.34,57.18
925,1271,408,0,2,288.84,57.23
926,731,259,0,1,218.39,8.36
927,551,281,0,0,419.08,9.98
928,739,112,1,3,280.5,3.8
929,295,61,0,0,252.36,7.16
930,697,36,1,0,1114.86,21.36
931,1096,165,0,3,292.84,80.32
932,1062,366,0,1,213.9,49.28
933,161,269,1,0,389.43,55.17
934,358,91,1,1,559.43,33.9
935,789,98,0,0,312.39,0.0
936,1300,244,0,0,235.09,20.09
937,565,237,0,3,140.33,18.92
938,409,398,1,0,615.47,45.35
939,525,215,2,2,374.61,77.05
940,163,21,0,2,414.64,8.44
941,335,384,1,0,1128.13,38.2
942,1113,41,0,3,244.32,28.17
943,1212,133,0,0,150.76,49.68
944,464,242,0,2,224.71,15.63
945,1156,325,0,1,452.99,10.88
946,880,371,0,3,130.46,20.32
947,1118,320,1,0,556.47,31.75
948,1344,315,2,0,482.25,23.58
949,1202,125,1,2,496.0,31.45
950,400,28,2,0,378.44,19.5
951,1336,90,0,0,436.28,24.12
952,521,198,0,0,170.69,44.85
953,537,326,0,0,118.98,24.29
954,1079,316,0,0,238.8,38.42
955,75,127,0,2,843.84,28.76
956,759,221,1,0,400.57,2.75
957,1046,332,1,0,463.72,60.26
958,1120,31,1,0,488.22,60.21
959,479,255,0,2,258.24,12.87
960,750,289,0,1,126.2,9.42
961,84,401,0,2,313.08,65.92
962,1143,386,0,0,330.71,16.51
963,455,110,0,2,334.96,36.46
964,112,259,0,0,145.07,15.37
965,748,166,0,1,603.81,50.76
966,1141,180,1,1,238.61,69.11
967,1243,6,1,0,1167.54,56.98
968,1301,266,0,2,106.36,24.13
969,227,109,1,0,256.83,23.35
970,165,402,0,2,753.3,47.19
971,480,117,0,2,187.57,1.99
972,1298,400,0,3,852.46,51.22
973,849,231,1,0,377.26,76.12
974,875,41,1,0,200.0,5.07
975,847,136,0,1,351.43,35.47
976,715,412,0,0,616.89,30.63
977,1197,19,0,0,349.79,11.43
978,1264,277,2,0,884.85,57.44
979,872,65,0,1,213.63,1.4
980,1156,325,0,0,450.85,29.09
981,435,357,1,1,215.54,32.49
982,1082,7,2,0,843.06,22.09
983,1,334,0,0,355.9,60.68
984,714,274,2,0,929.7,7.21
985,705,282,2,3,1496.43,49.87
986,1177,313,0,0,645.28,19.83
987,492,161,2,1,366.12,19.96
988,298,98,1,1,341.67,41.16
989,1101,247,0,0,200.87,35.45
990,261,186,2,0,1461.68,73.98
991,612,99,0,2,335.6,29.57
992,924,285,1,0,162.75,28.94
993,318,250,0,1,179.04,12.64
994,518,97,0,2,276.71,10.0
995,461,81,1,0,218.67,69.87
996,848,93,0,0,118.91,29.89
997,1011,183,0,1,103.84,22.49
998,605,170,2,2,347.42,34.29
999,285,34,0,1,183.01,9.29
1000,965,197,1,1,212.9,34.25
1001,472,195,0,2,152.88,32.03
1002,1285,378,0,2,166.48,21.68
1003,433,169,1,0,477.07,10.33
1004,900,146,2,1,583.32,32.1
1005,1061,163,2,0,369.5,31.68
1006,951,157,0,2,121.38,45.5
1007,1122,247,0,0,245.25,32.13
1008,1180,332,1,0,426.42,66.8
1009,583,309,1,1,526.38,32.9
1010,4,38,0,1,544.85,42.92
1011,1373,264,0,0,141.03,25.36
1012,1113,41,1,1,207.88,51.79
1013,298,98,0,0,104.02,0.0
1014,413,1,0,1,172.65,25.96
1015,7,74,1,2,203.4,68.09
1016,135,280,0,3,321.36,18.49
1017,65,337,0,2,277.41,40.0
1018,1123,350,1,2,940.74,47.16
1019,439,166,2,2,1380.08,31.49
1020,1289,310,0,1,278.63,1.33
1021,566,279,0,1,316.38,32.46
1022,19,77,0,0,189.4,58.3
1023,1101,247,1,2,255.9,49.89
1024,1098,228,0,1,748.16,45.74
1025,995,58,0,3,567.63,9.08
1026,215,6,1,2,1081.9,23.07
1027,183,224,1,0,295.71,93.43
1028,457,379,0,0,328.54,33.12
1029,241,359,1,2,885.31,33.19
1030,1396,186,0,2,606.92,40.01
1031,435,357,2,2,423.95,70.32
1032,530,374,0,3,231.23,33.17
1033,638,225,1,0,569.08,41.92
1034,1011,183,0,2,299.53,15.67
1035,172,277,0,0,416.82,20.92
1036,9,210,0,1,677.22,33.36
1037,1285,378,0,0,218.78,94.23
1038,763,325,1,0,702.01,3.88
1039,864,187,2,0,336.01,29.33
1040,520,53,2,2,696.38,16.63
1041,726,273,0,1,361.72,34.4
1042,371,301,1,0,497.43,12.31
1043,1385,244,0,0,202.83,32.51
1044,585,379,0,1,266.38,80.44
1045,3,395,0,1,816.97,90.85
1046,1336,90,0,2,315.68,34.04
1047,767,241,0,3,160.92,41.9
1048,398,376,0,0,70.68,11.0
1049,979,288,0,0,283.99,34.9
1050,997,27,1,1,486.98,60.66
1051,1310,279,2,0,754.72,8.82
1052,557,227,1,2,433.28,15.41
1053,1160,1,1,2,377.95,14.58
1054,269,420,1,0,245.61,101.43
1055,147,211,1,1,265.13,5.59
1056,477,359,1,2,877.17,38.32
1057,824,239,2,0,1381.28,60.2
1058,701,140,2,0,1526.53,30.23
1059,638,225,0,1,265.09,28.42
1060,1294,246,1,0,405.22,94.66
1061,1367,82,0,2,219.19,41.21
1062,329,309,2,0,821.58,27.51
1063,450,359,1,1,876.85,32.2
1064,315,187,0,0,132.28,57.03
1065,1101,247,1,0,292.77,41.51
1066,419,9,1,1,566.88,58.95
1067,1355,81,1,0,210.84,57.31
1068,203,379,0,3,379.04,72.75
1069,89,282,2,2,1393.52,93.32
1070,616,16,0,1,243.01,33.75
1071,888,94,1,1,191.33,18.93
1072,1368,198,0,0,161.0,28.44
1073,398,376,0,0,204.93,81.88
1074,395,77,0,3,232.22,11.43
1075,407,51,0,0,691.81,53.41
1076,831,211,1,0,174.27,51.11
1077,1319,254,2,0,262.88,9.06
1078,748,166,2,1,1593.93,5.91
1079,1241,245,0,0,217.49,42.39
1080,698,52,1,0,273.39,39.75
1081,440,42,2,0,439.57,62.86
1082,942,393,2,0,1406.48,22.71
1083,189,352,0,2,325.83,38.92
1084,51,141,2,2,562.83,44.7
1085,745,180,0,1,122.41,9.94
1086,1331,206,1,2,196.55,68.04
1087,1078,57,0,2,609.67,6.19
1088,885,348,0,2,152.38,2.51
1089,1142,320,0,0,387.37,27.35
1090,930,313,0,1,607.83,51.79
1091,447,259,2,1,425.41,29.94
1092,916,15,0,0,267.77,9.51
1093,749,333,1,3,329.05,55.89
1094,998,158,0,0,575.56,79.1
1095,466,312,1,2,699.86,46.74
1096,832,82,0,0,293.17,16.81
1097,1071,198,0,0,173.21,16.57
1098,1310,279,0,0,364.97,18.47
1099,911,17,1,3,298.13,47.92
1100,575,242,1,1,263.35,32.67
1101,261,186,1,0,957.61,23.75
1102,654,247,0,1,131.84,34.22
1103,1186,300,0,2,599.47,50.39
1104,967,16,1,1,353.21,3.26
1105,149,282,0,0,578.04,55.04
1106,1230,265,0,3,130.07,76.6
1107,1214,92,2,0,783.53,30.73
1108,492,161,0,2,102.37,3.79
1109,79,270,1,2,582.25,68.26
1110,1156,325,0,1,508.68,11.73
1111,673,97,1,0,479.52,3.68
1112,189,352,2,1,753.84,27.21
1113,1122,247,1,0,269.31,16.36
1114,1053,110,0,0,283.0,37.99
1115,1263,13,1,2,476.39,36.2
1116,1323,215,2,0,307.79,7.6
1117,488,194,0,0,209.7,33.44
1118,791,332,0,1,303.53,34.22
1119,314,64,0,3,310.33,6.21
1120,521,198,0,3,76.41,36.54
1121,1223,146,0,0,309.11,50.31
1122,622,136,1,0,486.55,18.05
1123,1095,130,2,0,919.13,40.13
1124,270,368,0,0,142.89,29.1
1125,1326,135,1,2,544.98,11.63
1126,641,395,0,2,808.83,31.11
1127,196,94,1,0,288.73,71.39
1128,1153,103,1,0,217.67,58.18
1129,1294,246,1,0,466.36,44.35
1130,1399,382,0,1,229.25,18.38
1131,1046,332,2,2,683.45,70.1
1132,443,306,0,0,281.12,22.96
1133,989,78,1,2,659.61,29.33
1134,320,406,0,1,764.97,50.5
1135,381,78,0,2,340.29,3.25
1136,827,414,1,2,137.5,5.77
1137,899,108,0,1,63.31,57.4
1138,53,377,0,2,308.44,12.72
1139,570,324,0,2,266.14,28.56
1140,1393,414,2,0,406.65,12.87
1141,18,385,0,1,125.96,69.79
1142,765,374,0,0,181.86,44.73
1143,1335,9,0,2,526.55,23.82
1144,336,352,1,2,554.64,13.84
1145,542,255,1,0,574.96,35.87
1146,684,286,0,1,181.95,27.11
1147,1230,265,0,0,236.05,27.96
1148,94,308,0,0,170.66,27.61
1149,165,402,0,1,706.71,6.71
1150,888,94,0,0,154.82,19.85
1151,1198,150,0,2,173.33,60.53
1152,713,377,0,0,296.65,42.56
1153,1260,41,0,2,210.62,36.3
1154,1323,215,0,0,180.48,12.45
1155,167,94,1,2,322.0,14.52
1156,1219,39,0,2,292.63,78.84
1157,628,104,0,2,275.21,18.29
1158,290,408,1,0,613.89,11.41
1159,358,91,2,1,1004.83,9.48
1160,314,64,1,0,554.5,28.62
1161,1139,184,0,2,256.67,11.9
1162,971,184,0,2,245.11,50.87
1163,141,172,0,2,307.82,28.71
1164,345,174,0,1,540.07,16.46
1165,963,140,0,2,576.4,30.3
1166,1285,378,1,2,267.97,25.6
1167,331,5,2,3,988.91,15.62
1168,1347,356,1,0,641.49,57.0
1169,261,186,0,0,712.87,21.15
1170,1374,365,1,3,291.81,16.07
1171,183,224,2,0,435.45,11.24
1172,870,153,1,0,274.5,15.89
1173,636,135,1,0,474.04,37.93
1174,877,103,0,0,67.79,30.54
1175,1263,13,2,1,681.66,34.85
1176,616,16,0,3,280.36,62.88
1177,1106,29,0,0,616.31,19.05
1178,48,103,0,0,148.47,17.49
1179,1285,378,1,0,264.6,16.19
1180,723,419,2,2,761.62,32.24
1181,418,131,1,0,250.75,1.53
1182,693,174,0,2,422.98,13.79
1183,1033,90,2,2,892.68,17.59
1184,1331,206,2,1,344.14,59.63
1185,1353,90,0,2,310.14,28.71
1186,1012,161,1,3,338.85,11.42
1187,1034,11,2,0,316.71,54.62
1188,565,237,2,1,529.44,14.68
1189,188,255,1,1,466.32,21.27
1190,503,90,1,2,526.97,28.79
1191,494,172,2,3,685.52,41.73
1192,378,214,1,2,383.67,23.92
1193,1278,164,1,1,571.94,11.8
1194,295,61,0,1,163.08,12.62
1195,1355,81,0,0,148.63,4.83
1196,70,329,0,1,152.0,32.15
1197,391,362,0,1,393.77,37.21
1198,894,284,1,0,994.55,85.39
1199,873,275,1,0,473.66,17.79
1200,1176,320,2,2,763.05,11.17
1201,1290,325,1,2,663.87,14.37
1202,1391,346,1,0,525.95,54.06
1203,425,158,0,1,708.75,20.1
1204,55,353,1,0,467.43,11.34
1205,695,305,0,0,218.36,79.02
1206,561,355,0,1,699.84,20.94
1207,591,157,0,2,184.84,10.12
1208,597,317,2,0,351.2,62.58
1209,785,109,0,2,241.93,63.94
1210,1270,243,1,0,457.21,28.01
1211,405,83,1,3,525.64,36.24
1212,1302,166,0,2,611.75,68.77
1213,274,29,0,1,678.37,7.9
1214,1268,307,1,0,487.78,43.51
1215,350,107,0,3,45.0,9.5
1216,822,45,0,1,215.93,20.33
1217,1081,52,0,1,146.85,29.82
1218,312,327,1,2,527.54,39.19
1219,983,254,1,0,63.77,19.01
1220,862,1,1,1,286.43,53.7
1221,466,312,1,0,660.12,52.9
1222,37,63,0,1,111.92,58.6
1223,112,259,0,2,136.06,23.58
1224,347,311,0,0,128.72,36.98
1225,435,357,0,1,98.23,33.87
1226,1332,309,0,0,350.98,42.57
1227,613,313,0,2,701.55,13.32
1228,105,234,0,2,204.11,70.6
1229,1099,233,1,0,524.02,51.55
1230,1104,270,0,0,330.68,38.28
1231,1397,328,0,2,304.02,11.82
1232,177,154,0,3,663.19,25.42
1233,538,103,0,2,121.46,33.78
1234,659,11,0,0,98.37,15.63
1235,517,301,0,0,340.76,16.03
1236,1337,382,0,2,274.74,28.75
1237,1194,381,0,0,827.36,69.6
1238,569,106,0,1,317.25,9.75
1239,225,257,1,0,264.33,44.76
1240,872,65,1,3,253.54,49.68
1241,1214,92,1,2,623.83,42.1
1242,520,53,0,2,403.53,46.61
1243,1007,166,1,0,882.85,15.36
1244,413,1,0,0,260.97,24.91
1245,1224,245,0,2,190.4,12.06
1246,570,324,0,1,315.66,14.61
1247,1050,36,0,1,632.77,70.62
1248,1091,44,0,1,181.51,1.73
1249,1020,144,0,3,125.1,40.42
1250,214,117,0,3,217.79,51.97
1251,201,45,0,1,276.02,20.32
1252,524,305,0,0,338.14,12.37
1253,605,170,0,1,169.8,34.06
1254,341,175,2,0,1457.79,10.21
1255,159,418,0,2,298.17,11.88
1256,285,34,1,2,265.46,9.91
1257,669,75,0,2,183.02,16.94
1258,1261,380,0,0,206.82,55.98
1259,931,293,0,2,234.54,42.95
1260,399,9,0,3,342.74,7.18
1261,352,366,1,1,259.95,15.51
1262,855,108,0,2,75.84,49.15
1263,404,168,0,2,160.61,38.9
1264,1087,368,1,1,283.25,7.15
1265,311,402,1,0,877.2,16.37
1266,1112,98,0,3,193.26,21.09
1267,139,299,1,2,203.94,37.01
1268,580,299,0,0,174.47,40.8
1269,1398,341,0,3,190.47,38.37
1270,331,5,0,1,387.64,91.8
1271,432,132,0,0,160.58,67.5
1272,312,327,1,3,572.66,11.23
1273,1309,279,0,1,288.58,31.18
1274,684,286,1,0,202.1,52.45
1275,169,226,0,0,317.03,10.84
1276,921,80,1,1,794.7,88.6
1277,625,163,0,2,124.62,31.55
1278,246,10,0,1,192.79,58.17
1279,224,109,0,1,152.5,9.06
1280,289,341,0,0,168.47,31.37
1281,1108,18,0,1,211.48,85.46
1282,951,157,1,0,245.87,9.72
1283,1235,405,0,0,111.91,30.88
1284,1301,266,0,0,178.82,63.82
1285,230,418,0,2,215.25,13.12
1286,321,352,0,2,327.93,37.96
1287,1373,264,1,3,208.73,25.02
1288,166,332,0,0,355.4,62.74
1289,66,120,1,0,528.16,38.08
1290,937,219,2,0,407.71,52.78
1291,700,410,1,1,565.52,64.99
1292,553,273,2,1,821.99,13.07
1293,730,120,0,0,323.92,36.94
1294,28,402,1,2,1051.72,42.83
1295,1079,316,0,0,334.45,44.69
1296,443,306,0,1,264.4,57.16
1297,484,130,1,2,607.31,27.17
1298,1083,262,1,3,543.96,38.13
1299,295,61,0,3,197.9,5.37
1300,709,243,0,3,324.4,39.8
1301,1328,118,0,1,135.29,33.75
1302,1212,133,1,3,257.0,16.62
1303,124,77,2,1,574.63,36.33
1304,294,333,0,0,161.09,16.17
1305,1116,370,0,2,620.34,23.71
1306,1237,283,1,0,226.5,32.84
1307,1059,167,0,2,608.1,15.54
1308,730,120,0,1,352.97,12.24
1309,115,64,0,0,426.32,121.56
1310,70,329,0,2,177.7,23.01
1311,168,28,1,3,221.23,5.84
1312,891,407,1,0,166.81,22.3
1313,411,187,1,0,316.01,11.81
1314,330,334,0,0,370.37,15.9
1315,1181,142,0,1,263.85,41.23
1316,1188,149,2,3,726.37,36.85
1317,1287,213,0,3,256.1,27.53
1318,1354,389,1,2,552.76,103.02
1319,122,414,0,0,85.17,67.5
1320,245,187,0,0,192.45,14.8
1321,968,17,0,0,184.92,52.34
1322,1190,348,0,3,207.02,20.91
1323,1377,18,1,3,505.65,29.34
1324,907,360,0,1,686.88,13.14
1325,174,146,0,3,306.47,7.05
1326,1303,162,1,2,173.29,49.85
1327,810,103,0,2,159.51,10.29
1328,1008,11,0,0,154.27,35.2
1329,937,219,2,0,428.07,23.33
1330,135,280,1,2,194.79,11.23
1331,319,380,0,3,161.27,36.87
1332,1225,290,1,1,1103.75,24.98
1333,749,333,0,3,172.12,13.05
1334,209,383,1,0,512.73,12.85
1335,1032,187,1,3,319.72,61.51
1336,1266,327,0,0,385.71,33.98
1337,363,368,1,1,283.56,6.76
1338,906,372,1,1,565.92,6.64
1339,98,120,2,1,813.72,80.75
1340,645,399,0,2,304.96,31.84
1341,528,1,1,0,416.3,14.04
1342,56,388,0,0,296.75,36.91
1343,1014,313,0,3,658.58,15.59
1344,650,154,0,3,630.01,24.07
1345,1186,300,0,0,712.25,38.88
1346,428,175,1,0,935.53,34.7
1347,1177,313,2,0,1574.94,10.11
1348,653,93,0,0,114.84,3.23
1349,479,255,1,2,534.48,30.95
1350,432,132,1,0,221.45,23.95
1351,1135,135,0,0,305.95,49.52
1352,1143,386,0,0,397.0,38.38
1353,193,364,0,1,330.91,0.0
1354,1327,377,0,0,336.52,32.78
1355,180,287,0,0,327.53,14.1
1356,1246,226,2,0,733.82,20.07
1357,344,191,0,0,217.34,35.72
1358,840,315,0,0,248.27,28.14
1359,88,16,0,1,185.56,89.59
1360,923,303,0,0,207.23,11.09
1361,737,345,0,0,122.93,23.19
1362,769,223,0,1,186.25,28.05
1363,676,253,1,0,432.93,12.28
1364,130,376,0,1,117.5,22.59
1365,121,156,1,0,465.46,68.99
1366,291,283,2,2,330.84,94.34
1367,781,252,0,3,190.74,57.23
1368,398,376,1,0,187.18,23.14
1369,40,270,0,3,443.83,23.0
1370,412,117,2,1,391.02,31.33
1371,75,127,0,1,767.94,20.99
1372,1214,92,1,2,545.72,8.6
1373,1112,98,1,1,352.66,4.19
1374,640,267,0,3,330.91,20.71
1375,1340,220,1,3,344.45,51.85
1376,135,280,0,3,64.04,18.73
1377,155,108,2,3,421.85,17.95
1378,437,34,2,2,408.47,22.85
1379,520,53,0,0,308.44,64.46
1380,150,299,1,2,132.39,47.88
1381,490,293,1,0,242.05,34.35
1382,764,378,0,0,226.48,17.33
1383,1146,142,0,1,207.8,130.15
1384,953,298,0,0,344.56,10.92
1385,289,341,0,0,205.89,19.31
1386,767,241,0,0,88.57,22.7
1387,1322,221,0,1,241.1,50.67
1388,105,234,0,3,155.93,21.72
1389,1182,67,2,3,1713.93,93.67
1390,1239,53,1,0,634.59,74.09
1391,1288,103,0,2,239.0,35.56
1392,171,103,1,0,244.24,57.37
1393,1348,213,2,0,410.93,28.45
1394,450,359,0,3,677.33,72.78
1395,775,84,1,2,269.81,56.87
1396,50,310,0,2,309.57,19.65
1397,229,228,2,1,1580.49,23.12
1398,371,301,1,1,369.49,24.43
1399,1210,118,0,0,119.05,12.69
1400,547,213,1,0,361.63,24.23
1401,427,387,0,0,250.36,33.93
1402,1343,7,1,1,529.71,0.0
1403,518,97,1,1,472.15,54.17
1404,1304,25,1,1,253.02,17.05
1405,1135,135,1,0,477.21,71.81
1406,809,197,0,0,90.09,20.24
1407,385,336,1,0,292.44,9.16
1408,1047,410,0,0,352.39,20.11
1409,247,203,0,0,376.41,44.27
1410,1314,252,0,1,156.89,32.11
1411,779,385,1,2,209.23,37.91
1412,1380,390,0,0,258.6,23.22
1413,403,237,1,0,273.65,73.05
1414,395,77,1,3,317.09,13.94
1415,900,146,0,0,208.88,67.99
1416,1224,245,0,1,246.57,50.98
1417,589,379,2,0,672.83,20.58
1418,168,28,1,0,268.58,43.03
1419,299,236,1,0,215.71,20.66
1420,167,94,0,1,240.06,48.33
1421,1061,163,1,2,334.08,0.41
1422,568,129,0,2,690.81,50.82
1423,1225,290,0,0,660.98,69.42
1424,849,231,1,2,377.01,49.42
1425,451,382,1,3,306.08,107.78
1426,672,307,0,2,229.52,86.76
1427,1378,321,1,2,341.05,44.98
1428,668,234,0,1,162.1,13.34
1429,757,353,0,2,279.97,0.34
1430,875,41,0,1,173.92,8.87
1431,362,146,0,0,211.08,38.42
1432,1298,400,0,1,686.63,23.24
1433,475,64,0,0,402.19,42.06
1434,1206,187,1,3,371.93,45.16
1435,637,234,0,0,168.34,180.21
1436,955,237,0,0,254.13,2.66
1437,653,93,1,2,292.27,16.29
1438,1204,375,1,1,1079.89,79.56
1439,743,90,0,0,391.89,25.65
1440,165,402,0,1,630.34,26.87
1441,684,286,0,0,114.25,23.84
1442,179,31,1,2,406.79,11.41
1443,238,267,1,1,482.54,31.39
1444,1016,22,2,0,547.16,62.8
1445,426,369,0,0,269.21,11.35
1446,39,321,1,1,165.48,44.93
1447,665,113,0,2,549.92,71.01
1448,531,17,0,0,110.76,15.97
1449,958,251,2,0,1413.21,35.66
1450,999,172,1,3,584.53,7.15
1451,927,1,2,1,523.9,54.31
1452,212,336,0,0,172.49,30.01
1453,1058,149,1,3,557.86,17.36
1454,850,383,2,1,810.35,30.98
1455,700,410,1,0,534.26,38.94
1456,337,182,2,1,411.52,69.73
1457,799,25,0,2,157.26,12.48
1458,307,314,0,1,208.45,50.31
1459,7,74,0,1,246.81,56.28
1460,605,170,0,0,109.48,24.66
1461,74,382,0,0,169.01,36.71
1462,658,394,0,2,343.97,24.45
1463,99,312,2,1,1011.01,33.63
1464,177,154,0,1,660.7,15.12
1465,769,223,0,0,66.97,81.62
1466,1396,186,2,0,1550.93,77.24
1467,1200,2,2,0,258.77,63.31
1468,656,359,1,3,1012.63,11.04
1469,50,310,1,3,609.06,29.92
1470,1151,23,1,2,260.99,66.77
1471,389,119,0,0,517.16,29.29
1472,1083,262,2,2,681.15,31.84
1473,955,237,2,3,555.8,47.2
1474,749,333,2,1,455.53,19.65
1475,460,215,0,0,104.6,34.7
1476,402,133,0,2,221.02,42.91
1477,173,36,0,3,710.02,94.18
1478,333,312,0,0,396.55,4.82
1479,213,303,2,0,403.62,56.67
1480,433,169,0,2,256.99,5.6
1481,242,411,0,0,245.11,131.89
1482,816,159,2,0,763.62,24.02
1483,910,192,1,0,522.79,66.73
1484,1284,315,1,1,238.61,81.04
1485,1073,390,0,0,194.83,8.13
1486,1363,218,0,2,153.05,99.42
1487,1218,334,0,2,294.7,69.3
1488,1192,124,0,0,373.74,20.95
1489,1109,104,1,2,580.49,14.46
1490,920,394,0,0,341.94,16.79
1491,848,93,0,2,105.83,38.02
1492,983,254,1,2,125.06,52.67
1493,525,215,1,0,207.78,27.43
