id,passenger_id,bag_weight,is_priority
998,249,5.943378651768426,0
999,749,26.79490239012268,0
1000,805,30.073492125638037,0
1001,134,17.45490759812312,0
1002,321,27.94636490265406,1
1003,390,10.238327509467858,1
1004,434,14.66781181458454,0
1005,22,34.229148893314324,0
1006,873,34.58984520680379,0
1007,600,20.37815159064764,0
1008,665,33.02809374391631,0
1009,125,20.681920341705638,0
1010,79,13.74764384483472,0
1011,858,13.006978642963155,1
1012,51,32.88517116104447,0
1013,728,10.173391669215773,1
1014,176,22.388973746054546,0
1015,870,21.66575204188159,0
1016,253,27.188650539589847,0
1017,246,19.97728722574324,0
1018,739,13.168569821244025,0
1019,106,10.081894988947356,0
1020,193,23.624564105176756,0
1021,316,26.569722705596995,0
1022,302,22.08563836046098,0
1023,548,27.150538313635842,1
1024,716,9.245636073498805,0
1025,779,31.474105848294066,0
1026,268,22.471865252255093,0
1027,170,8.805317806777914,0
1028,551,18.85775612617205,0
1029,455,30.343752135977343,0
1030,651,31.926865803594804,0
1031,292,12.939485149962845,0
1032,564,26.33797474131359,1
1033,799,7.9995574245133,0
1034,801,6.006376142364735,0
1035,141,21.811968614598282,0
1036,146,25.844827379843778,0
1037,425,28.87360193529506,1
1038,314,15.20648715366004,0
1039,184,5.195762312866609,0
1040,664,19.385577113340617,0
1041,713,5.475606361207009,0
1042,128,7.759535320123998,0
1043,287,14.800670675952452,0
1044,823,18.115161486805317,0
1045,253,13.384083236889456,0
1046,778,22.455957995141233,0
1047,700,6.660493676542856,0
1048,386,9.337391307187541,0
1049,230,25.857752022663007,1
1050,271,9.264225607937533,0
1051,771,24.193256047112673,0
1052,811,6.640538622600967,0
1053,415,17.22146837357421,0
1054,198,10.322284103635472,0
1055,323,8.289088476055593,1
1056,56,22.010983505036826,0
1057,831,32.850073160168655,0
1058,203,6.643611437706465,0
1059,783,17.646627446541025,0
1060,621,26.22606313236331,0
1061,628,18.88063495063481,1
1062,604,29.194878383157356,0
1063,138,10.38935947592395,0
1064,422,33.78782615083222,0
1065,815,16.554878833176215,0
1066,57,15.247088988328253,1
1067,562,31.238173835094976,0
1068,71,21.916010956753,0
1069,594,20.493330257084644,0
1070,372,26.80933758585293,1
1071,617,22.39502714843271,1
1072,600,9.87546934271346,0
1073,514,25.225928685947892,0
1074,872,9.004066378463854,0
1075,84,29.175731160021858,0
1076,43,34.692097931368124,0
1077,666,16.32162874924329,0
1078,839,18.342676946060376,0
1079,606,6.393009664484369,0
1080,810,5.411995642477349,1
1081,133,32.64258004628983,0
1082,395,8.858721813175762,0
1083,65,18.373362426784112,0
1084,290,29.460638715666843,0
1085,376,31.679562797849588,0
1086,769,20.581930558504027,1
1087,467,21.950975749278495,0
1088,898,25.090519173898176,1
1089,213,33.84147410431146,0
1090,148,23.080098828335153,0
1091,573,21.784257783690386,0
1092,471,5.43602405797972,0
1093,149,7.428491060670682,0
1094,88,22.315148798719886,1
1095,324,33.0872116342161,1
1096,895,31.000740451981848,1
1097,396,34.47736768976614,0
1098,790,20.83502112683822,1
1099,404,28.637928153133004,0
1100,82,30.212009944680215,0
